,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1924,0.3905488314941345,-0.42365239584598113,0.33779886754232763,0.002103634837695173,-0.1481904075870077,0.6476227025829638,-0.18646620138723816,-0.19803377686534732,-0.11568859967333459,-0.13117097440609565,-0.08902526640279866,18.0,13.0,1.4961364340257048
1925,0.6241972135820366,-0.44229997284129113,-0.05031845792880599,0.14968903621563806,-0.09910557371393179,0.5482744418371102,-0.07696104471929928,-0.24191954915427985,-0.01747055796457332,-0.07236282132787043,-0.0969194022016944,19.0,1.0,2.712023526645272
1926,-0.2531123192591177,-0.34270587504372524,-0.24877512673909763,-0.29535068779974655,-0.34962438304515175,0.3615676849257018,0.6262424848366499,-0.1056671987961494,-0.0726137742599064,-0.043945534656086645,0.07647331322381999,11.0,11.0,4.46574778146274
1928,-0.25763155097960566,-0.333509206776596,-0.2663090198749451,-0.17364284075781805,-0.507364367005166,0.33965617944013565,0.5787687824676396,-0.0344314945755004,-0.06342589781760899,-0.04135477124995311,0.08153801927067456,544.0,399.0,4.745514676153249
1930,-0.23022507829509198,-0.2849631476928074,-0.3166781322463403,-0.2015437827540157,-0.4286231414357962,0.3103897336664514,0.5166269482663225,0.1403702077850328,-0.05281187571828265,-0.03814802031911604,0.39239818201877363,469.0,37.0,5.144426165602932
1932,-0.3306742146773355,-0.5239555383091221,-0.1301050499538703,-0.3654571097202391,-0.30566729473172305,0.5229403638979593,-0.15305120492453025,-0.23003300630963067,-0.04671999296231621,-0.065177483664586,-0.12636889590351047,1.0,1.0,3.0110041514573624
1933,-0.2532017447672649,-0.476185191715906,-0.33723264911762346,-0.3390831997228331,-0.29229136249758775,0.5609267346506407,-0.1631435954119025,0.04641327126542623,0.15068906838595877,-0.06947536956788018,-0.1551005308002042,2.0,2.0,2.8247373870227377
1935,-0.36399425460652907,-0.2993320031981436,-0.2322115826832594,-0.02437420351607556,-0.46031520325773134,0.45271621310812604,0.12391575668295972,0.38621492312596206,0.3727533311465969,-0.05556695425890121,-0.000586257920467998,20.0,20.0,3.5317694934516934
1938,-0.23804725885472097,-0.16790643421459697,0.20198443186226733,-0.21872517802384978,-0.19846134323831255,0.4675170391442202,-0.2488165502888267,0.3597456400181018,-0.07902736211030646,-0.10595954896222728,0.5997866952897617,3.0,2.0,1.852118811543568
1940,-0.05048189905633837,-0.17397918840266471,0.1973630653129977,-0.1436926735064927,-0.046417573433941275,0.6784980548492013,0.6344921948885013,-0.04490520093462075,-0.018727280630926227,-0.08303743410802149,-0.1822802934908339,8.0,8.0,2.3633879828261097
