,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1924,-0.05281842736075028,-0.6578981054238049,-0.1972722743577514,-0.17465841566252746,-0.25622950113351245,0.5839308993202813,-0.17120097236167314,-0.057894188243251904,-0.1093787408734609,-0.0729100447960618,-0.19592967674552206,1.0,1.0,2.6916685409335153
1925,-0.054247074511875444,-0.5658041018224497,-0.1313714105203428,-0.06204347930031844,-0.17970519029908336,0.46495756662909143,-0.13336129404372252,0.6002842104528651,-0.08476269017334706,-0.06391858150388602,-0.13393644567852742,4.0,1.0,3.0703070887717
1927,0.23768383628864573,-0.4401123040048432,0.1709576593133268,-0.14340160256615048,-0.5020419833777467,0.4600325208525144,0.45716812697003933,-0.046631842476756696,0.04893007160048519,-0.05669352827533425,-0.1398406468564928,25.0,5.0,3.4615886480467224
1928,-0.05182929188770276,-0.12771353547171335,-0.03542449537590423,-0.026930621084496478,0.017903359182771757,0.34368632672875826,0.01907254932046208,0.9131625355313497,-0.07173078033562072,-0.04353946058669463,-0.13896558845053578,11.0,1.0,4.507397915618309
1930,-0.116138902526706,-0.5570279591707631,-0.2884901224674346,-0.06604101928844609,-0.5251620250484839,0.5120406675444779,-0.05066828691403112,-0.13956249501917095,0.03824824540719042,-0.06417619408276043,-0.1517773559564803,140.0,28.0,3.0579824294742837
1932,0.19105231076852952,-0.4590304719597162,0.2959863262211748,0.023944744340049638,-0.312695037991579,0.6850559875026062,-0.09700012409987942,-0.10170815166913087,0.09296979360816407,-0.08491292334447649,-0.2488407768182475,24.0,4.0,2.3111873454110534
1933,0.30958789959328487,-0.5496598570992982,0.10936972905516956,-0.11557269146076717,-0.149889675077699,0.6602258120868975,-0.189822402882859,-0.01819888607708734,-0.06317118759131003,-0.09129658895339532,-0.26392449951893127,3900.0,255.0,2.149583857900689
1934,0.22097031369014386,-0.4998588845681592,0.17109912464761204,0.20561675140705066,-0.047135105809078356,0.7007130839238247,-0.21382828816480756,-0.016649324324049405,0.062246906551516684,-0.09141312263410423,-0.2798369877357651,133.0,23.0,2.146843562943735
1935,0.03141234750014635,-0.5285336015856396,-0.1291716667875598,-0.3002898505053269,-0.286516250176446,0.6704356780332126,-0.08747411747890466,-0.08712104286761262,-0.057466794523243554,-0.09149986697628873,-0.23305400047783004,312.0,65.0,2.144808297333034
1936,0.1521412828945496,-0.5516856017709547,0.11192589705744373,-0.028171680856104494,-0.17791159037726653,0.7142747738599354,-0.11708902537075208,-0.05424324532638082,-0.07355207202169951,-0.09815812270397128,-0.2926378245595649,450.0,84.0,1.9993217931385012
1937,0.3800183041606359,-0.5174425811548112,0.16033490028561864,-0.15865297125352046,-0.16810593412821875,0.6295885971557141,-0.1946244728768949,-0.019648234832592,-0.032835114747426584,-0.08754139446794319,-0.25556492782738405,826.0,109.0,2.2417928694005176
1938,0.20135217904278255,-0.5898470809058549,-0.0012015082599001522,-0.15845359536988815,-0.1975841644676032,0.6508672330084592,-0.19355235133484852,-0.08653946220907412,0.05238856448133871,-0.08778432361906413,-0.2614552317185818,152.0,31.0,2.2355890642528498
1939,-0.024522918160147667,-0.5584613848645597,-0.1151990916869158,-0.2404708847773394,-0.25325489219229913,0.6667443500329092,-0.12870053492090686,0.09375799566884432,-0.08267312852763643,-0.0872818671087324,-0.2606319287453904,203.0,70.0,2.2484587050725278
1940,0.04234851855874131,-0.6212366741765974,-0.11032734033698484,-0.09057642819287827,-0.21606960665949654,0.6614328002708058,-0.1250294809990544,0.2118616042678519,-0.07325631755759143,-0.08470425518786286,-0.18616377917556387,164.0,25.0,2.316880934261886
1941,0.07859171724158939,-0.530232458123797,0.03140849032810243,-0.028608770196498573,-0.007186706767740338,0.7206772603943447,-0.2471942196521532,-0.1000345415773544,0.042314532535648104,-0.12299028540988402,-0.3215828714741508,458.0,57.0,1.5956518292609918
1942,-0.10346205797840073,-0.4964935871025953,-0.144287071239307,-0.2605064184741432,0.0681109580180134,0.7024377435095492,-0.22151360750863536,0.04493443031553223,-0.10004714831784502,-0.10638824116269696,-0.28919579931149497,206.0,30.0,1.8446556851663054
1943,-0.2962332122597616,-0.40702519207502474,-0.271811326576534,-0.11096059802533552,-0.299272777104916,0.48247543911939916,-0.06489566602275224,0.5329386655669169,0.11200339775262777,-0.06326987474207518,-0.18235425426563848,237.0,20.0,3.1017869830727616
1944,-0.37384530479012434,-0.4909853203251008,-0.3007184563716709,-0.06026180352672408,-0.3798202689848501,0.5107090772547913,-0.11444786538880257,0.2489003233096727,-0.08419091631054039,-0.0684985730820815,-0.18218940771465222,754.0,41.0,2.8650184239669914
1945,-0.045218837778852106,-0.6083045803178866,-0.12991967208198715,-0.07258156394112664,-0.3757033657532359,0.5735579912690434,-0.2070912405100286,-0.058232403478885544,-0.047800619299756056,-0.08948930537442132,-0.2812130359292434,1347.0,74.0,2.1929958342453157
1946,-0.2903679815891118,-0.5329690818124067,-0.270248045398599,-0.16631789031171854,-0.3071356601666315,0.5925045637812614,-0.11662698705557145,0.004156347294633251,-0.03241973298777699,-0.08066486518613203,-0.25370018856476306,527.0,44.0,2.4329015295912537
1947,-0.06122092512534576,-0.5459217886751022,-0.12235182840702626,0.03906486458604767,-0.2841249448224903,0.7066449547456115,-0.1781570125642671,-0.049359606105942574,-0.05911670208201193,-0.09426244148072171,-0.2347228256888893,46.0,18.0,2.081949828721011
1948,-0.24696354956795982,-0.5279339312422383,-0.15089045686946603,-0.08136233833143151,-0.21737274986982857,0.6309296149088021,-0.22867055854028176,0.08929185601025988,-0.06511620224601311,-0.0978908499758028,-0.3339130422776629,1226.0,98.0,2.004780568808249
1949,-0.33876906125959083,-0.5500840515797962,-0.3370965669987509,-0.1669033719763421,-0.1881595358685761,0.5500603856028742,-0.18934588543694375,-0.05554102732571018,-0.13311401310885468,-0.08246638349789007,-0.19931150137940695,1164.0,139.0,2.379753610762306
1950,-0.0777465474341333,-0.5892490365732814,-0.07246090605056242,-0.009218175669714395,-0.22646360380391473,0.6922539477465032,-0.11335974604800429,-0.0914360865286524,0.005826052891270518,-0.0939058594535521,-0.28432543730198534,1026.0,81.0,2.0898554684192234
1951,-0.07070897590980574,-0.5938583662824392,-0.022198337113780955,-0.050721297804866755,-0.18923036396774046,0.671857878546216,-0.15493701151600264,-0.0613707041409823,-0.10547838218610799,-0.09538684526912966,-0.3225984275616683,811.0,94.0,2.0574081608622588
1952,-0.403572735891619,-0.5078964215352115,-0.1523681385189671,-0.1956945132957635,-0.28643198603980524,0.5838718704736063,-0.1891303566538119,-0.04792769054169506,-0.04825702399124166,-0.09325710966864566,-0.2135772733998746,1091.0,93.0,2.104393698163206
1953,-0.17437339766356671,-0.5570474676525633,-0.18195054160694918,-0.1139636867876776,-0.21970370357020244,0.6696171489040443,-0.1754641005760438,0.0197087333512475,-0.035228522686210344,-0.09988974245977168,-0.2722983249716759,789.0,122.0,1.9646629279742902
1954,-0.11012440767478052,-0.58762149861608,-0.20136618992117641,-0.16720089559940693,-0.14949136728320558,0.6524624034599836,-0.22640105457313073,-0.06549302595127841,-0.043667471890806615,-0.10304493148743595,-0.24071221505816826,3116.0,198.0,1.9045058409257254
1955,-0.2543887215546226,-0.574281510682295,-0.3475776585382823,-0.13488862031947416,-0.282306506608983,0.5548080418808712,-0.16978002491890637,-0.03076314907984297,-0.078514338062869,-0.0819260684858259,-0.19059123546584622,4676.0,308.0,2.395448451545874
1956,-0.22558130336893048,-0.5819541898140257,-0.2502965454479617,-0.17520066207875554,-0.31829063950684083,0.5567474985396821,-0.20169954043424748,-0.08691040262581176,-0.02353688526716786,-0.09328836882197243,-0.21983909598358375,8281.0,408.0,2.103688555967009
1957,-0.2026036085548293,-0.5976804420276218,-0.2691215764028558,-0.16592297292401625,-0.37029941159643265,0.5427698425350642,-0.205799261024211,-0.04944656722382964,-0.031178422620561367,-0.09291387308304239,-0.12509546074016134,8807.0,408.0,2.1121676169952948
1958,-0.27799114026507976,-0.5492106949639507,-0.32672464404465545,-0.1414541683164116,-0.32983112984962265,0.5569460914821216,-0.1877921033787855,-0.03677399544816277,-0.07616310205004255,-0.08960723679467394,-0.1578108514758673,9004.0,417.0,2.190109648680491
1959,-0.3467716012395399,-0.5370263083085004,-0.2913624349534968,-0.13885246748217236,-0.37685166065143055,0.510342378492414,-0.1873883207092677,-0.025440126597266986,-0.02250464513372652,-0.09385055989541795,-0.19909203320211624,6938.0,357.0,2.091086873794925
1960,-0.19086976229982977,-0.5741984105202756,-0.1678486939360436,-0.13880616869131973,-0.35190161366335776,0.5701927280582799,-0.2260450284511731,0.07683851993741157,0.0002502218933577288,-0.10421240487278202,-0.2638357232623169,4877.0,235.0,1.8831699943513056
1961,-0.12564719912478997,-0.5981220324308959,-0.022311204289830067,-0.10278051671311633,-0.32114293530801763,0.515359631507167,-0.2722031919220774,-0.05940703424685754,-0.09624516993441788,-0.12209141193615207,-0.3806305788029341,4436.0,224.0,1.607399495045909
1962,-0.3767466180441005,-0.5063484430033011,-0.2706259710199117,-0.17104628881348344,-0.2502344301793783,0.5205994244212778,-0.22870504417453769,-0.03354794839047214,-0.13120689923780127,-0.10123823883257617,-0.29093137801990127,6919.0,289.0,1.9384935589423173
1963,-0.40713043208184,-0.4885584213523806,-0.25034728414651297,-0.16874612515718307,-0.2895177718517392,0.5399104228651234,-0.2120304674715342,-0.04915140046688346,-0.06426810089246027,-0.09549592689952234,-0.261648653113785,4046.0,175.0,2.055058056058248
1964,-0.26626080554842035,-0.4775794988881182,-0.1705621514692027,-0.17461449973846035,-0.24205453370649996,0.6035398949888137,-0.2597103859905461,0.08253768270569685,-0.12112795833936131,-0.11196607601421346,-0.3422282781704597,6135.0,223.0,1.7527601295119075
1965,-0.3639920920636022,-0.4789245392081453,-0.2007081224860526,-0.22181534060777772,-0.29022668160958887,0.563982908591769,-0.21855707005001102,-0.04042798142176051,-0.11572533913165618,-0.10714558888748503,-0.26846387673390126,4200.0,146.0,1.8316169236019337
1966,-0.4275895008723543,-0.4159977962344455,-0.1809375549216405,-0.1885156763409719,-0.21583526773245917,0.5252344484689211,-0.22245109580062453,0.28087757941432034,0.13848407542697574,-0.11919886310887902,-0.30268381498693603,4248.0,142.0,1.6464055845595933
1967,-0.425889473038634,-0.35423617979662614,-0.1678630138729008,-0.10020326165262994,-0.05883284633301057,0.664723334411845,-0.29858421544288627,0.08226686264265795,-0.167967045563536,-0.13948911083580187,-0.2569188094487976,3935.0,115.0,1.4069175200824537
1968,-0.41376578874001013,-0.473079902638326,-0.25874400274435005,-0.2040238288048515,-0.33496545493695973,0.5110021654507615,-0.22455438822726173,0.16312808815001822,-0.06201005894960608,-0.11977461131542702,-0.1669352439508284,2819.0,86.0,1.638491427693206
1969,-0.47409447717444675,-0.430549598721041,-0.22650701609266471,-0.15953481051875265,-0.1770583800290661,0.5159199211158382,-0.3394612288032087,-0.009412384399729364,-0.18315620985832662,-0.1478786964650079,-0.21176596937695538,2253.0,65.0,1.3270990249907357
1970,-0.45107864821405746,-0.4224932383385707,-0.25882012465010584,-0.08301977791151237,-0.1505867743219554,0.5078241035957705,-0.34566461689745837,0.11995358240740601,-0.1289607020716609,-0.14734269450384008,-0.3022781133855863,841.0,23.0,1.3319267341788583
1971,-0.6893921466825885,-0.34847221688392704,-0.2757652464946361,-0.2292032948105864,-0.28979803340319654,0.35531786358654543,-0.18563521149818685,-0.032899886700587494,-0.08883059431123504,-0.14187865526929866,-0.03046333334405573,1382.0,36.0,1.3832219760126223
1972,-0.4279119411178491,-0.5092405853219584,-0.19740277076023363,-0.10949434424733347,-0.18203721186436486,0.5686183582571088,-0.3306191970563897,0.00690095717802515,0.0837975974313922,-0.14468537131141276,0.11327655121158772,1029.0,27.0,1.3563891920574054
1973,-0.4163114407304195,-0.43109731872946355,-0.1653810686600648,-0.12418212514133885,-0.37755851764441517,0.5152132540396032,-0.27939832278658916,-0.17114036433861265,-0.0228568210877376,-0.1203401974090009,-0.2602230047035706,686.0,21.0,1.6307906927277012
1974,-0.4016840394533944,-0.4169206060335058,-0.15927480298868946,-0.06703771934013089,-0.3424074498435556,0.5072565206400994,-0.36693968674309246,0.22075510562470893,0.014327418116645334,-0.16079852490572386,-0.22577331928980993,956.0,27.0,1.2204693669340192
1975,-0.09284025805149483,-0.52336070614722,0.013882161444940701,0.16482288790756175,-0.5984912219456128,0.4529496372154149,-0.2283168894942443,0.04587611006044126,-0.04284294541314631,-0.11478799587770248,-0.23982247786647626,563.0,16.0,1.709670705503922
1976,0.17889927058087893,-0.33993731307423414,-0.06683292150824369,-0.21071137727404093,-0.4535911343993349,0.4132927499754764,-0.29004405002354416,0.526931919206297,0.11033617322434769,-0.21273947891032494,-0.08832315905899615,1156.0,29.0,0.9224882701641717
1977,-0.17084022793163944,-0.5392380726177667,-0.19122464278780502,-0.18451613246999207,-0.5962970218808282,0.21860406682854552,-0.29333132331238043,-0.21743183307384617,-0.1588279445593924,-0.14175314426656227,0.1656044592344872,634.0,18.0,1.3844467077680593
1978,-0.26150257893853873,-0.5157774329784452,-0.07257341228903869,-0.2948283376632497,-0.6014171568199925,0.31444660579459704,-0.2548563828720913,-0.0867319222694674,-0.10203711414650043,-0.13951093125362085,-0.10232816196493112,1335.0,35.0,1.406697469023736
1979,-0.1418804686179509,-0.1907839969794626,-0.1198690259415181,0.28763349963609336,-0.3405523711297178,0.3698959519599294,-0.2870501879060772,0.6067079376636817,0.2088221825323506,-0.13708885933858128,0.28403954231134926,753.0,25.0,1.4315508557184544
1980,-0.04468667632756485,-0.5654672303147948,-0.2350822657365084,0.019526690582230534,-0.6893639109580574,-0.020175474491765703,-0.26405166982957323,0.00829278437818136,-0.18613944500439197,-0.13643459938565045,0.15466399089333763,1169.0,30.0,1.4384157301689084
1981,-0.13942057773301372,-0.5318724585575008,-0.27607548451017855,-0.09222558149674097,-0.6035807300392404,0.3434801184631612,-0.30911040079409946,-0.010238276913161693,-0.12688279741758116,-0.13566761583406103,-0.022429030042153814,1035.0,26.0,1.4465476723321469
1982,-0.15171900252892145,-0.5307359274679481,-0.033505391087585074,-0.04041059561813027,-0.6497332124880157,0.29584658228016614,-0.32790095625713067,-0.223651524361676,-0.058408448028944,-0.13964276500057704,-0.049152358616564376,391.0,10.0,1.4053694360377493
1983,-0.07270719792507549,-0.3309938904967195,-0.09443335513062899,-0.5755709547529665,-0.4178978131682228,0.15376000814790217,-0.39243772644031877,-0.28599213755367286,-0.2852220714032602,-0.1690140589714591,0.030986270009397562,684.0,18.0,1.1611440793144492
1984,-0.04620551771084065,-0.4338660875317958,-0.24714288647185992,-0.23685049249894688,-0.298431610722074,0.6176512897156038,-0.3863447810863516,-0.07339858139915224,0.13499369211206244,-0.18589478227736733,0.12026286008034116,815.0,24.0,1.055702970741779
1985,-0.25672586601696135,-0.3089626100587566,-0.44325047158262676,-0.2224294543559119,-0.21110852155936985,0.6271217526499693,-0.30302978520303336,-0.18692263937867484,-0.08461952690939636,-0.14442969484483936,0.007215756277071288,370.0,11.0,1.3587903381395612
1986,-0.07400080068686171,-0.4017362276023438,-0.23130569308614718,-0.399070531801819,-0.4210802971156148,0.4217285093239445,-0.28351099220265574,-0.31571462269071093,-0.2402569935423606,-0.12363012868720646,-0.1102119883752192,637.0,18.0,1.5873935907010124
1987,-0.28549634935921586,-0.5655981611580313,-0.1899961144931111,-0.05996870655399392,-0.23343726808470028,0.6196555830883415,-0.18665812831676304,-0.07521154445699764,-0.02291774100282553,-0.12262372434383206,-0.2537123402884183,1579.0,38.0,1.6004217368682796
1988,-0.09660636631220418,-0.5391192458859774,-0.21517588307982444,-0.2405277419399275,-0.45853615256341784,0.5460048571298655,-0.20322776107131854,-0.12957524883736574,0.033120932626240975,-0.11064446835321681,-0.12671315499108043,1265.0,32.0,1.7736962074697995
1989,-0.01738421479177335,-0.60789402002156,-0.11436258456634889,0.07181997588571967,-0.5645468679847541,0.48803428566604756,-0.04533213389649864,-0.08962248545499127,-0.0967812398868789,-0.09440145817711154,-0.16330852308887187,780.0,21.0,2.0788839249433897
1990,-0.255629819887293,-0.5397182139198095,-0.287264262868341,-0.14753233234798002,-0.4377842638599682,0.5495629275507167,-0.057425668103862515,-0.04149499720614438,-0.01586687667206085,-0.10057444450783055,-0.17323425499319733,1012.0,25.0,1.9512876740803995
1991,-0.17003971635210868,-0.5720757240004034,-0.17682874835652476,-0.24477370848712965,-0.36657501833714307,0.5007205775544609,-0.22419813075996603,0.21625852680597452,-0.03266373671045348,-0.09723833263839145,-0.24490851378084874,1004.0,26.0,2.0182336386353255
1992,-0.16642525592117424,-0.6110380370262746,-0.1764416663084164,0.07529850915642458,-0.4074694695174586,0.5475590337528609,-0.21881343327189717,0.009794416091604766,0.040768055440231536,-0.10005935534965574,-0.1913954081747921,1055.0,25.0,1.9613325831434927
1993,-0.12911096111186368,-0.5965236589141387,-0.14270289328297248,-5.6521745113527854e-05,-0.3217669030898043,0.6058317745280418,-0.23755283042377937,-0.11186117319678715,0.011491168621929981,-0.10713535504819131,-0.2366545702278111,1361.0,31.0,1.8317918842695433
1994,-0.07432191497451315,-0.530763829388213,-0.21494301747391023,-0.08985708924369515,-0.3199333876058412,0.6460591662692731,-0.26645949709799,-0.12523115479526356,-0.0907579784081436,-0.12016125444547307,0.17141222492673208,525.0,11.0,1.6332192502589704
1995,-0.14497182727996732,-0.5736955151401815,-0.27112527801820274,-0.33238035997422394,-0.3942095511629574,0.49306413423703344,-0.11018958413838828,-0.1535899142426459,-0.047645965780209326,-0.09305746970363815,-0.14386159145047778,610.0,14.0,2.1089083393371095
1996,-0.09129450660532111,-0.5870116861268375,-0.2749082629169992,-0.3110507272845857,-0.2641840880268147,0.5240144651197748,-0.24107044851341847,-0.0882668927772626,-0.10061868821291568,-0.11450920865102775,-0.2030482913939362,1355.0,28.0,1.7138331161967344
1997,-0.19253432553121821,-0.531784058963336,-0.3426297801417099,-0.30303832348329757,-0.34980848688096267,0.5135903240127836,-0.18145769091100009,-0.1767135450702133,-0.057272195469279724,-0.07742754812074343,0.10648078600288981,881.0,18.0,2.5346233822304924
1998,-0.23587329244553032,-0.5284371446737383,-0.31961842830319454,-0.32864060446187904,-0.2988563397257562,0.4897289559910062,-0.17025692648270913,0.08055820208376385,-0.17667717439183867,-0.119480334120047,-0.21175553396960278,912.0,19.0,1.6425269927554143
1999,0.16882496880173134,-0.5960966606885546,-0.05804793281736854,-0.16224534588109374,-0.1803563491873961,0.5484529383632477,-0.22592880936440723,0.07834301330182065,0.24714408340296953,-0.14970906273450788,-0.3353659074938154,799.0,18.0,1.3108737060470386
2000,-0.020509131930598022,-0.3977309057908949,0.05507391951866762,-0.11378407307894575,-0.13850341167192998,0.5167651391402799,-0.28353782853994847,0.2918861796454545,0.4823124175164937,-0.12469375079063903,-0.3541399503800396,428.0,10.0,1.5738533218486335
2001,-0.5009653559967038,-0.3382599545888796,-0.5360204200708716,-0.2222655543669648,0.023464046941873692,0.4799341913629302,-0.2029282015487148,-0.1202568087789288,-0.05025684846245254,-0.09166668957057822,0.020894268301200447,476.0,10.0,2.1409049984783364
2002,-0.09906848804997812,-0.45085586323151633,-0.47420351221986595,0.06682792000377522,-0.08470477993791849,0.5587843692158291,-0.3582651281399586,0.1013858432921715,0.1304729828254864,-0.15260796110266955,-0.24335001961537975,570.0,12.0,1.2859727138585038
2003,0.15183718730119866,-0.2867429944146021,-0.25970521865467333,-0.01810990751012016,0.396953700433209,0.5478722332022785,-0.4708979946176474,-0.20894322338962906,-0.15557682786250387,-0.20207033312177958,-0.19691157743354085,986.0,19.0,0.97119488478965
2004,-0.18612466720628174,-0.49047649042353236,-0.4063559712044778,-0.1279851262667282,0.012215963777180431,0.6090875314045333,-0.2639507187433916,-0.1252022944857864,-0.16692172991474888,-0.11454827105331365,-0.21405241238526734,845.0,17.0,1.7132486775315308
2005,-0.2328176042994749,-0.32299755024565424,-0.19593098070725817,0.3794864791014454,0.16956573258851054,0.5901781648528773,-0.3872892095851132,-0.2853351712805242,-0.06957618108717667,-0.1674462533253714,-0.133111307357126,860.0,17.0,1.172015915544389
2006,-0.2297444147152545,-0.44111404213453603,-0.5310982767555991,-0.21807285366408366,-0.16385661971589954,0.5537798556066255,0.00360698916912232,-0.15414735414680839,-0.2230635837732466,-0.10539820940221763,-0.06966400970523141,345.0,7.0,1.861982997706256
2007,-0.24993807483963826,-0.4291591481428361,-0.46825252479898544,0.256058810675701,0.03163366042408688,0.47388616593008004,-0.30875355015027306,-0.24348395388542446,-0.24692142086230723,-0.1361396654118158,-0.09402483163811315,716.0,13.0,1.4415319246008669
2008,-0.2204042376284883,-0.42458659215753053,-0.31960997100407534,0.018081568840913022,0.08761374776390367,0.5533164774196987,-0.32881030040695874,0.3759358067139102,-0.2204974152880875,-0.14003837711848136,-0.19277351083342917,461.0,9.0,1.401399230223678
2009,-0.29846927453971495,-0.4326231955817086,-0.44284975912117,-0.22521276483538813,0.1560466777396776,0.4382476815386335,-0.34380054370273216,0.14102510681308328,-0.279971453492525,-0.16643846225812847,-0.1277978759715795,609.0,11.0,1.1791125154187643
2010,0.5159364794275199,-0.36585588138625524,0.06390434095807233,-0.21059340047873554,0.00762623497506292,0.635862711232679,-0.2991096435412583,-0.13522117171182305,-0.14494549761965378,-0.12737999808821615,0.04647500193450418,174.0,3.0,1.5406631876356403
2011,-0.12230445201162603,-0.5000780463216563,-0.16844416813559698,-0.4035313079992079,-0.12623760471501344,0.564204668056323,-0.22433541023257972,-0.2105603275407837,-0.1635053031684178,-0.09554324761953865,-0.28100756189449805,311.0,6.0,2.0540402256064794
2012,-0.17012202137464885,-0.4818218315308364,-0.43276777186901394,-0.06173476665638985,-0.5906092049022744,0.3947237126297538,-0.1216776818804457,-0.1082034228365717,-0.08113996713836404,-0.05199789305168833,-0.08590773168459377,62.0,1.0,3.774185113626269
2013,-0.42987902228248337,-0.24705484269059352,-0.3868921923291546,-0.19405390598158748,0.35301259604829216,0.5201399943632152,-0.3490905070780842,-0.11485085677744383,-0.10598836314310066,-0.1499116750271746,-0.05385157771076041,1244.0,22.0,1.3091020019624127
2014,0.03696417341288053,-0.05414780740571196,0.24746506049534397,0.10283611002842397,0.4424434677916936,0.5076479469019138,-0.2804635842930656,-0.30958349727138584,0.1481506347489687,-0.11943656825692009,-0.5096168312067789,113.0,2.0,1.6431288738425576
2015,-0.23978647756402977,-0.2903809274332825,-0.36740753015437944,-0.07317785163332022,0.46220992983758324,0.49642327358384014,-0.3410381179214955,-0.026334890743585165,-0.24549276862678016,-0.14523248197092006,-0.24372994803073456,427.0,7.0,1.3512794881169077
2016,0.35724657097281926,0.007277671733444355,0.6277768962195297,-0.3246798667703229,0.37372772987601954,-0.27374321553388287,-0.1866541092490378,-0.28771958380104257,-0.1309546436514248,-0.0794874183611028,-0.13078083883500485,59.0,1.0,2.4689400906703463
2019,-0.38258780901778316,-0.14492223869420404,-0.5478356325948229,0.020378664596434132,0.3935114022836629,0.4398729196289541,-0.22894314542977548,-0.2809364973621341,-0.19211681767917377,-0.09766642745370449,-0.0771858250279634,234.0,3.0,2.0093872481271875
