,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1924,0.27429077304778343,-0.140368531050259,0.5267591326727071,0.09539361684178324,-0.14118051229232437,0.7005088003254605,-0.16626607806510618,-0.21343526684081485,0.03555123655105852,-0.0885813953952863,-0.15978744963793712,1.0,1.0,2.215472820447983
1925,0.009522046543053546,-0.459682313837414,0.3507881541129643,0.5152523386219214,-0.24659713386471466,0.5397027529447592,0.05931566281664441,-0.14527284375899485,0.05830462752441442,-0.06550252798424229,-0.12514964536361695,28.0,1.0,2.9960625938410193
1926,0.19193184744069597,-0.07190072202843677,0.43158024450285853,-0.08764783053316338,-0.11091021079777123,0.4073399765372754,0.7220322519188014,-0.20729918515055615,-0.023784077764269926,-0.056332470258873314,-0.13333910374415997,7.0,1.0,3.483775396210328
1927,-0.3902877653627814,-0.425132089294608,-0.13975202702898384,-0.5217874845829199,0.04288081627867264,0.5279271716203562,-0.16204231701463345,0.1821742931916595,-0.10170718505613238,-0.06959793282998028,-0.14130140284035475,5.0,2.0,2.8197629716248644
1928,0.3924219891098685,-0.297206213078279,0.3515348982480797,0.23599629252012935,-0.08690811122628969,0.5617187963141195,0.4132083577851017,-0.20713769107334296,0.010629860632610944,-0.07074414456642777,-0.19119751760293216,62.0,4.0,2.7740765698472356
1930,0.2586233758649371,-0.41351250037601506,-0.04768508271152889,0.033446186144006976,-0.04180284439531863,0.5854996064663275,0.586833746601823,0.10746833112606813,-0.15912564040323082,-0.07902895426895606,-0.1633454824723149,3.0,2.0,2.4832629472449335
1932,0.13194845432756974,-0.3719513834780654,0.08178498948623354,0.5577363799292586,-0.06350272747954595,0.6025718487774347,0.29953023768174214,0.040237130726751474,-0.0020176278515563004,-0.08209345179603306,-0.24754170308520929,49.0,9.0,2.390564284995703
1934,0.23075861963988115,-0.18784600951080707,0.2998824968933809,0.06984220942704847,-0.05258653482347174,0.5382641384470965,0.6972912317938504,0.0016963800052231597,0.002336130071533402,-0.07134773025827078,-0.18124394574920716,39.0,14.0,2.750608508290469
1935,0.3588544513267025,-0.008280814785567985,0.33350693715245205,-0.08264148527242782,0.02095641885215984,0.3783166859769639,0.7449085451129699,-0.15752135912995446,-0.09213285749678522,-0.05211110041025298,-0.1364916953224484,9.0,1.0,3.7659859866824137
1936,0.24016721410998326,-0.3475054931833661,0.14492549773596033,-0.0394710708596718,-0.274688746857115,0.4996006690627234,0.6568412236657649,-0.04181387163907137,-0.03425594384922754,-0.07173835196454194,-0.18556639288292145,77.0,17.0,2.7356312003461287
1937,0.28942522719603553,-0.22816365662572397,0.33017542109902825,0.09771886491869088,-0.13741065947173214,0.45294080257388086,0.6809178878714293,-0.003096549163820898,0.0625429170363076,-0.06688810031978219,-0.22254919759514868,348.0,52.0,2.93399981397845
1938,0.0006103816667926896,-0.5629140167189665,-0.12963697783656533,-0.0776461270068377,-0.09423520685424364,0.7175264228990371,0.27720465564766206,0.06587995835455501,-0.13097247372395818,-0.09820522237203154,-0.16907892767752028,171.0,12.0,1.9983629093792876
1939,-0.20254597403797017,-0.4569016471937413,-0.16227360229893184,-0.1389662799880155,-0.1532236894635865,0.6274758103636895,0.4609088531294878,0.07939114958379406,0.03302138679683718,-0.08355997947530627,-0.24608060657068853,548.0,31.0,2.3486084502163957
1940,0.5297607291181566,-0.1258411428820644,0.5167794478474325,-0.12641926719967236,0.0327985089811777,0.49668723350530575,0.1352651764251309,-0.21025109256033653,-0.14369915927885615,-0.0968219518948522,-0.2831513183170391,99.0,9.0,2.026913009445816
1941,-0.41782368824176624,-0.18570425869297966,-0.5097005697095037,-0.3134825241990633,0.15185457899142474,0.5742662986630025,-0.12092612456020302,-0.15618475017590644,0.1802322588687088,-0.08490720991944949,-0.03633221634140467,11.0,3.0,2.3113428657212123
1942,0.2574504358434186,-0.3401188033786127,0.15548613079185536,0.16668536610571574,-0.3945150187056883,0.33342184792316176,0.48130103471643587,-0.031239387173244502,0.4885367776119173,-0.05394219230517199,-0.15830908802995006,224.0,28.0,3.6381479044335476
1944,-0.031931751344138164,-0.2618544475698956,0.19726774867916325,0.26810801338042684,-0.08018817505992241,0.49565126178958285,0.7229702711665553,-0.15834355741154327,-0.018366248399449423,-0.0714722767596971,-0.11963077661412873,81.0,25.0,2.7458153397776917
1945,-0.014617855573188142,-0.4391927805181336,-0.11912170563828763,0.13253352758141773,-0.2361560211172651,0.6555844319488714,0.4606860920265312,0.0034580892674734237,-0.1344487805774362,-0.10409878678802224,-0.22005368356522248,255.0,51.0,1.8852253705438353
1946,0.03755511697316441,-0.11534262910612084,0.26404282156735215,0.17814200938138186,0.03561322430618226,0.6198847906685274,0.41966164454849175,-0.11462654606768588,0.4839259168714725,-0.0973939357961118,-0.2556991118607648,195.0,27.0,2.0150091716844623
1947,0.011188836739692386,-0.06279914668948244,0.3343162863895116,0.1823553277411602,-0.07211808081487488,0.4054926096874188,0.7226077190142361,0.34507179064897353,0.18387932436028112,-0.05702720832585756,0.054633262924803,11.0,8.0,3.4413340518832376
1948,-0.13640482117063757,0.049934926194189336,-0.16667918232112255,-0.07387793066866077,0.043603244516148075,0.29221754396894567,0.37182810492619595,0.8003252374321738,0.23766024069545852,-0.04015703942641571,0.14661647385576634,38.0,9.0,4.887055338210962
1949,-0.16838940530878674,-0.3476547998686738,-0.0648191517287237,-0.12103961819140478,-0.42716133806228596,0.4786146724160523,0.5145755935450627,0.2490875556014366,0.056832975151681966,-0.07090896351285239,0.29206078702793103,352.0,56.0,2.7676285785793815
1950,-0.14344836393160518,-0.4023528478881939,-0.10996444178332086,-0.04742369973412943,-0.4391566969707641,0.43215414575641664,0.6182889646316734,-0.08035755743048163,-0.08442855588218746,-0.060797781951269524,-0.15496652728779914,324.0,45.0,3.2279084466092924
1951,0.0897298480758755,-0.3583245997349105,0.025120749483640646,-0.08008227566100355,-0.28399337296919264,0.6100320625740409,0.5846520228065597,-0.09266407138088395,-0.06694565849781414,-0.09645186906377738,-0.1988143789226232,1835.0,115.0,2.0346902118179346
1952,-0.002825862120940739,-0.3848139431963255,-0.0244733796708605,-0.10974527870340182,-0.44744785901599027,0.4843835837593297,0.5692347252904267,-0.137839463052549,-0.059543352623087346,-0.0854735644669725,-0.2248359340627568,1597.0,126.0,2.2960277264609097
1953,-0.06687170224194733,-0.39687643251670895,-0.011158184382046467,-0.0602990336472384,-0.34398506811724167,0.5725032497966944,0.6045695204807345,-0.05820048602925467,-0.1012121422333595,-0.09183370033492966,-0.02453911526852967,1632.0,184.0,2.137011502094159
1954,-0.09698396253906529,-0.42154380453892487,-0.09434802181699706,-0.09177722748326038,-0.30611007518637345,0.5929329959453923,0.5672590619820064,-0.04931886941379803,-0.07312350808706591,-0.09678258438476241,0.10662221622286706,3973.0,324.0,2.027737481316016
1955,-0.00730597825684972,-0.43567787705320177,-0.08874088487181624,-0.1449465166271846,-0.3394276533688696,0.5932138987397733,0.4742183055741082,0.14397081299059905,-0.05696992104025761,-0.10009007687926072,0.2350721581570576,5684.0,482.0,1.9607305740443188
1956,0.012908563097806686,-0.4658561186063672,-0.07973134917984517,-0.12506869892390807,-0.39384488669448836,0.5904243353037794,0.43594911736398473,-0.17102653083894878,-0.07293477694113917,-0.10039738519236312,0.14965515008424515,7159.0,471.0,1.9547289356151576
1957,0.026416576348826232,-0.513046284332625,-0.05454624234906803,-0.10646146659360885,-0.4038322172443826,0.5281854759285035,0.2619200496711282,-0.09640957679756272,0.012758080173018452,-0.1103759230723176,0.43528548059258276,11570.0,606.0,1.7780116209495378
