,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.21327240012512855,-0.18422662200267262,0.4030842819073803,0.06967819829646306,-0.15081938890591826,0.642678644412537,-0.0013202287099384315,-0.16310970824596704,0.02665009969374768,-0.0859114462672122,-0.1238494473071985,1.0,1.0,2.215472820447983
1,1925.0,0.21327231781671765,-0.18422666887727512,0.40308410029899916,0.06967814832715408,-0.15081943163005346,0.6426785400107138,-0.001320022151489511,-0.16310965707031735,0.026650077357158956,-0.0859114469602259,-0.12384932161787734,28.0,1.0,2.9960625938410197
2,1926.0,0.21327222886060015,-0.18422671953772765,0.40308390402283983,0.06967809432201261,-0.15081947780486332,0.6426784271767444,-0.0013197989101954727,-0.16310960176145298,0.026650053216524704,-0.0859114477092159,-0.12384918577706268,7.0,1.0,3.483775396210328
3,1927.0,0.2132721327756584,-0.18422677425802395,0.40308369201734157,0.06967803598894953,-0.15081952768008752,0.6426783053003604,-0.0013195577786622704,-0.16310954202024136,0.026650027141278728,-0.08591144851823379,-0.12384903905004714,5.0,2.0,2.8197629716248644
4,1928.0,0.21327202921336097,-0.184226833236649,0.40308346351348556,0.06967797311636761,-0.150819581436645,0.6426781739394665,-0.001319297882231202,-0.16310947762998781,0.026649999036834928,-0.08591144939021511,-0.12384888090458436,62.0,4.0,2.774076569847236
5,1929.0,0.21327197331188227,-0.18422686507247552,0.403083340170285,0.0696779391786154,-0.15081961045369768,0.6426781030326651,-0.001319157593786379,-0.163109442873048,0.026649983866441736,-0.08591144986090118,-0.12384879553981994,32.5,3.0,2.6286697585460845
6,1930.0,0.21327191741040358,-0.18422689690830202,0.4030832168270845,0.06967790524086319,-0.15081963947075036,0.6426780321258637,-0.001319017305341556,-0.16310940811610816,0.026649968696048545,-0.08591145033158727,-0.12384871017505551,3.0,2.0,2.483262947244933
7,1931.0,0.21327185671282387,-0.18422693147549368,0.40308308290156464,0.06967786839139006,-0.15081967097735213,0.6426779551355448,-0.0013188649807752127,-0.16310937037719164,0.02664995222409544,-0.08591145084265861,-0.12384861748631913,26.0,5.5,2.436913616120318
8,1932.0,0.21327179601524415,-0.18422696604268535,0.4030829489760448,0.06967783154191694,-0.1508197024839539,0.6426778781452258,-0.001318712656208869,-0.1631093326382751,0.02664993575214234,-0.08591145135372996,-0.12384852479758275,49.0,9.0,2.390564284995703
9,1933.0,0.21327173056904866,-0.18422700331419584,0.4030828045729724,0.0696777918095465,-0.1508197364554621,0.6426777951316098,-0.0013185484146923093,-0.16310929194691257,0.026649917991512846,-0.08591145190478777,-0.12384842485736586,44.0,11.5,2.570586396643086
10,1934.0,0.21327166512285317,-0.1842270405857063,0.4030826601699001,0.06967775207717608,-0.1508197704269703,0.6426777121179938,-0.0013183841731757495,-0.16310925125555004,0.026649900230883348,-0.08591145245584558,-0.12384832491714898,39.0,14.0,2.750608508290469
11,1935.0,0.21327152385990383,-0.1842271210347205,0.40308234848170343,0.06967766631644101,-0.15081984375312582,0.6426775329364103,-0.0013180296645745446,-0.163109163424944,0.02664986189526833,-0.08591145364528824,-0.12384810920011824,9.0,1.0,3.7659859866824137
12,1936.0,0.2132713709421887,-0.1842272081210819,0.40308201107792807,0.0696775734800692,-0.15081992312902145,0.6426773389715529,-0.0013176459076027032,-0.16310906834799788,0.0266498203967919,-0.08591145493287108,-0.12384787568542757,77.0,17.0,2.7356312003461287
13,1937.0,0.21327120367568048,-0.18422730337904195,0.40308164201437785,0.06967747193252607,-0.15082000995304967,0.6426771268062696,-0.0013172261414143868,-0.1631089643496799,0.02664977500436093,-0.08591145634127594,-0.12384762025917774,348.0,52.0,2.93399981397845
