,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.21328709736493037,-0.18421825121481378,0.4031167091993197,0.06968712005957046,-0.1508117610735297,0.6426972845842075,-0.001357113232155123,-0.16311884762755363,0.026654087615455395,-0.08591132272289952,-0.12387188661216464,1.0,1.0,2.215472820447983
1,1925.0,0.21328630440692486,-0.18421870290019968,0.40311495975492956,0.06968663877791861,-0.1508121725270363,0.642696279065131,-0.0013551231413054586,-0.1631183544273377,0.02665387250124451,-0.08591132937222931,-0.12387067628169927,28.0,1.0,2.9960625938410197
2,1926.0,0.21328544742196504,-0.18421919105407877,0.40311306904809113,0.06968611863215933,-0.15081261720717692,0.6426951923482486,-0.0013529723646344065,-0.16311782140865583,0.026653640015702678,-0.08591133655918765,-0.12386936820871144,7.0,1.0,3.483775396210328
3,1927.0,0.21328452177774554,-0.1842197183146842,0.4031110268581514,0.06968555681020125,-0.15081309751824512,0.6426940185582499,-0.001350649276905949,-0.16311724569110056,0.02665338890183866,-0.08591134432273846,-0.12386795532022185,5.0,2.0,2.8197629716248644
4,1928.0,0.2132835241202821,-0.18422028659193987,0.403108825784458,0.06968495127563193,-0.1508136152014694,0.6426927534403643,-0.0013481454612650535,-0.16311662518962236,0.026653118249325595,-0.08591135269116897,-0.12386643249353872,62.0,4.0,2.774076569847236
5,1929.0,0.21328298560924902,-0.18422059333246008,0.40310763769604807,0.06968462442088419,-0.15081389463668726,0.6426920705559673,-0.001346793964818001,-0.16311629026106061,0.026652972156464137,-0.08591135720869614,-0.12386561049970843,32.5,3.0,2.6286697585460845
6,1930.0,0.21328244709821598,-0.18422090007298028,0.4031064496076382,0.06968429756613644,-0.15081417407190514,0.6426913876715704,-0.0013454424683709487,-0.1631159553324989,0.026652826063602676,-0.08591136172622332,-0.12386478850587815,3.0,2.0,2.483262947244933
7,1931.0,0.21328186239464106,-0.18422123312374195,0.4031051596045706,0.06968394267254503,-0.15081447747882096,0.6426906462062799,-0.0013439750445345964,-0.1631155916769416,0.02665266743801824,-0.08591136663165935,-0.12386389599454876,26.0,5.5,2.436913616120318
8,1932.0,0.21328127769106614,-0.1842215661745036,0.403103869601503,0.06968358777895363,-0.15081478088573677,0.6426899047409894,-0.0013425076206982443,-0.16311522802138428,0.026652508812433806,-0.08591137153709538,-0.12386300348321938,49.0,9.0,2.390564284995703
9,1933.0,0.21328064725627682,-0.1842219252721352,0.4031024787005397,0.06968320512577103,-0.15081510802589604,0.6426891052780392,-0.0013409254279423133,-0.16311483592683756,0.026652337778808613,-0.08591137682673838,-0.12386204115511165,44.0,11.5,2.570586396643086
10,1934.0,0.21328001682148753,-0.1842222843697668,0.4031010877995764,0.06968282247258843,-0.15081543516605528,0.6426883058150892,-0.001339343235186382,-0.16311444383229087,0.026652166745183416,-0.08591138211638137,-0.12386107882700394,39.0,14.0,2.750608508290469
11,1935.0,0.2132786560794937,-0.18422305944871809,0.403098085646559,0.06968199654194034,-0.15081614127753792,0.6426865802278402,-0.00133592820588211,-0.16311359753542448,0.02665179757994482,-0.08591139353475974,-0.12385900169743486,9.0,1.0,3.7659859866824137
12,1936.0,0.21327718309485244,-0.18422389845742324,0.4030948358504437,0.06968110247861271,-0.15081690563933567,0.6426847122922122,-0.0013322314874642624,-0.16311268143730884,0.026651397960694212,-0.08591140589603868,-0.12385675321162103,77.0,17.0,2.7356312003461287
13,1937.0,0.21327557190897561,-0.18422481618310257,0.403091281141892,0.06968012452802563,-0.15081774171991,0.6426826690931245,-0.0013281879307649874,-0.16311167939113114,0.02665096084589674,-0.08591141941770458,-0.12385429375158591,348.0,52.0,2.93399981397845
14,1938.0,0.2132738037891554,-0.18422582329611503,0.4030873801920042,0.06967905132023153,-0.1508186592396533,0.6426804268758214,-0.0013237505224167432,-0.16311057974594126,0.026650481153586602,-0.08591143425689136,-0.12385159472363083,171.0,12.0,1.998362909379288
15,1939.0,0.21327186043766863,-0.18422693021886305,0.4030830926312397,0.06967787174906608,-0.1508196676935324,0.6426779624365979,-0.0013188733409408787,-0.163109371121666,0.026649953919658284,-0.08591145056713614,-0.12384862819694885,548.0,31.0,2.348608450216396
16,1940.0,0.21326972384169463,-0.18422814721126507,0.40307837871827257,0.06967657488103446,-0.15082077642899136,0.6426752529324337,-0.0013135111801057715,-0.1631080423157937,0.026649374257138404,-0.08591146849964292,-0.12384536667444629,99.0,9.0,2.026913009445816
17,1941.0,0.21326739717923748,-0.184229472460647,0.40307324546027395,0.06967516264194522,-0.15082198380078796,0.6426723023860308,-0.001307672018525701,-0.16310659530935637,0.02664874302624441,-0.08591148802844505,-0.1238418149928275,11.0,3.0,2.3113428657212123
18,1942.0,0.21326483991903558,-0.18423092905537514,0.403067603437731,0.06967361043272581,-0.15082331083852907,0.6426690594040095,-0.0013012541336353861,-0.16310500489124938,0.026648049232352554,-0.08591150949315772,-0.12383791129257346,224.0,28.0,3.638147904433548
19,1943.0,0.21326345342761271,-0.1842317187869847,0.40306454444988016,0.0696727688548946,-0.15082403033402342,0.642667301120962,-0.0012977744977006205,-0.16310414260568445,0.026647673070111306,-0.08591152113162268,-0.12383579477471274,152.5,26.5,3.19198162210562
20,1944.0,0.21326206693618982,-0.18423250851859424,0.4030614854620293,0.06967192727706337,-0.15082474982951777,0.6426655428379145,-0.0012942948617658552,-0.16310328032011953,0.026647296907870058,-0.08591153277008765,-0.123833678256852,81.0,25.0,2.745815339777692
21,1945.0,0.2132590147622459,-0.18423424700548469,0.4030547515113223,0.06967007465594119,-0.1508263337030629,0.6426616722125166,-0.0012866349132613498,-0.16310138211611314,0.0266464688367941,-0.08591155839081886,-0.12382901902360816,255.0,51.0,1.8852253705438355
22,1946.0,0.21325568832193045,-0.1842361417074012,0.40304741244469516,0.06966805555406157,-0.15082805990913978,0.6426574537624832,-0.0012782866516389646,-0.16309931334850106,0.02664556635240093,-0.08591158631502058,-0.12382394108983504,195.0,27.0,2.0150091716844623
23,1947.0,0.21325206856135434,-0.18423820347619652,0.4030394262221026,0.06966585840468943,-0.1508299383370734,0.6426528633214382,-0.0012692022591263348,-0.16309706216921577,0.02664458428444007,-0.08591161670293156,-0.12381841536313161,11.0,8.0,3.4413340518832376
24,1948.0,0.2132481622935265,-0.18424042842728147,0.40303080786801415,0.06966348733818017,-0.15083196545756852,0.6426479095174968,-0.0012593988386598218,-0.1630946328226089,0.026643524478173863,-0.0859116494984825,-0.12381245222069921,38.0,9.0,4.887055338210962
25,1949.0,0.21324397448685245,-0.18424281372681658,0.40302156833733255,0.06966094536534902,-0.15083413869842624,0.6426425986397795,-0.0012488888637365617,-0.16309202840568884,0.026642388278479253,-0.08591168466106491,-0.12380605922437753,352.0,56.0,2.767628578579381
26,1950.0,0.21323949559639127,-0.18424536480931136,0.4030116865674163,0.0696582266897907,-0.15083646301625242,0.6426369185773079,-0.0012376483822105486,-0.16308924298626024,0.026641173094027974,-0.08591172227142012,-0.12379922179080802,324.0,45.0,3.2279084466092924
27,1951.0,0.21323470966968455,-0.1842480907593033,0.4030011273594952,0.06965532162631013,-0.15083894669214365,0.6426308490944952,-0.0012256373607580074,-0.16308626664649686,0.026639874595392524,-0.08591176246397077,-0.12379191555752865,1835.0,115.0,2.034690211817934
28,1952.0,0.21322960818723616,-0.18425099642644507,0.4029898719119937,0.06965222499994937,-0.1508415941517777,0.642624379378478,-0.0012128344216447554,-0.16308309409335342,0.026638490468840145,-0.0859118053110689,-0.12378412750205597,1597.0,126.0,2.2960277264609097
29,1953.0,0.2132241705408903,-0.1842540935472464,0.4029778747546048,0.06964892429974992,-0.15084441609203525,0.6426174832899317,-0.0011991878471307982,-0.16307971251329376,0.026637015121934483,-0.08591185098618025,-0.12377582615565207,1632.0,184.0,2.137011502094159
30,1954.0,0.21321838327930495,-0.18425738978099251,0.4029651062055994,0.06964541135784044,-0.15084741949710423,0.6426101437631558,-0.0011846638816014371,-0.16307611354514956,0.026635444903305577,-0.08591189960291372,-0.12376699097015244,3973.0,324.0,2.027737481316016
31,1955.0,0.21321222379060792,-0.18426089800499335,0.40295151637304377,0.06964167244640933,-0.1508506161044349,0.6426023321163271,-0.0011692057792170747,-0.1630722831301378,0.02663377367650503,-0.08591195135169483,-0.1237575874152046,5684.0,482.0,1.9607305740443188
32,1956.0,0.2132056680524274,-0.18426463190058828,0.40293705225413634,0.06963769298228469,-0.15085401838245788,0.6425940178807499,-0.0011527532535369033,-0.16306820633112584,0.02663199492290219,-0.0859120064346131,-0.12374757881090954,7159.0,471.0,1.9547289356151576
33,1957.0,0.21319868799983185,-0.18426860745096935,0.4029216519257493,0.06963345592757661,-0.1508576408985896,0.642585165458913,-0.0011352358734847954,-0.1630638656981972,0.026630101026505884,-0.08591206508790354,-0.12373692230193667,11570.0,606.0,1.7780116209495378
34,1958.0,0.21319126971218438,-0.18427283258104135,0.4029052846678108,0.06962895282742151,-0.15086149088318335,0.6425757571849531,-0.0011166187075962169,-0.1630592525813848,0.026628088207288424,-0.08591212742959053,-0.12372559661393481,5767.0,303.0,1.7390591509512492
35,1959.0,0.2131833897604514,-0.1842773206324211,0.4028878987835075,0.06962416945655847,-0.15086558049952084,0.6425657633373641,-0.0010968429605267352,-0.1630543524157691,0.026625950106198237,-0.08591219365728088,-0.12371356596250953,11241.0,480.0,2.263549511458221
36,1960.0,0.21317503485865935,-0.1842820791669484,0.4028694649502736,0.06961909774336701,-0.15086991665105523,0.6425551670504629,-0.001075875295396991,-0.16304915694894084,0.026623683114153748,-0.08591226388411403,-0.1237008100330371,5905.0,307.0,2.248954161793258
37,1961.0,0.21316618278500432,-0.18428712083846266,0.4028499341345171,0.06961372419516311,-0.15087451087483367,0.642543940133243,-0.0010536599467824907,-0.16304365236705456,0.026621281199511047,-0.08591233829760576,-0.12368729488311367,8127.0,401.0,2.6390575328365893
38,1962.0,0.21315681024967328,-0.1842924589068915,0.4028292549424057,0.06960803466815921,-0.15087937526562503,0.6425320530336268,-0.0010301384714660907,-0.1630378241961196,0.02661873803909632,-0.08591241709486926,-0.12367298492698169,7529.0,357.0,1.7808984661255278
39,1963.0,0.21314690098641947,-0.18429810263193813,0.40280739147663325,0.06960201928217549,-0.15088451827292754,0.6425194851074715,-0.0010052700526882528,-0.16303166232963798,0.026616049215525805,-0.08591250041396781,-0.12365785530246337,7716.0,305.0,2.009453536882176
40,1964.0,0.21313643006034017,-0.1843040662106036,0.402784288713921,0.06959566289494101,-0.15088995284512688,0.6425062047166132,-0.0009789921185445866,-0.16302515127042058,0.02661320795934157,-0.08591258846581044,-0.12364186791279858,5756.0,244.0,2.060029034822749
