,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.21327087383995638,-0.18422749121487342,0.40308091424285236,0.06967727168284081,-0.1508201811706466,0.6426767084190065,-0.0013163984028971222,-0.16310875928266394,0.026649685490288875,-0.08591145911994273,-0.12384711655074934,1.0,1.0,2.215472820447983
1,1925.0,0.21327086528963457,-0.18422749608421682,0.4030808953769934,0.06967726649187637,-0.15082018560898935,0.6426766975734058,-0.0013163769453636773,-0.16310875396657107,0.02664968316988209,-0.08591145919195127,-0.12384710349359906,28.0,1.0,2.9960625938410197
2,1926.0,0.21327085604872825,-0.18422750134684282,0.403080874987394,0.06967726088165276,-0.15082019040580427,0.6426766858518378,-0.001316353754768017,-0.1631087482211131,0.02664968066206274,-0.08591145926977575,-0.12384708938186033,7.0,1.0,3.483775396210328
3,1927.0,0.21327084606725635,-0.1842275070312151,0.40308085296377333,0.06967725482182613,-0.15082019558703574,0.6426766731909037,-0.0013163287056799288,-0.1631087420152148,0.026649677953266865,-0.08591145935383708,-0.12384707413920731,5.0,2.0,2.8197629716248644
4,1928.0,0.21327083530901067,-0.18422751315795408,0.40308082922623967,0.06967724829041408,-0.150820201171479,0.6426766595446755,-0.0013163017072324666,-0.16310873532636386,0.026649675033668132,-0.08591145944444024,-0.12384705771034633,62.0,4.0,2.774076569847236
5,1929.0,0.21327082950185353,-0.18422751646508578,0.40308081641303645,0.06967724476484516,-0.15082020418588685,0.6426766521786238,-0.001316287133831751,-0.16310873171581172,0.026649673457707742,-0.08591145949334664,-0.1238470488422666,32.5,3.0,2.6286697585460845
6,1930.0,0.21327082369469638,-0.18422751977221746,0.4030808035998332,0.06967724123927624,-0.15082020720029468,0.6426766448125721,-0.0013162725604310352,-0.1631087281052596,0.026649671881747352,-0.08591145954225304,-0.12384703997418688,3.0,2.0,2.483262947244933
7,1931.0,0.21327081738930478,-0.18422752336308984,0.4030807896873003,0.06967723741122535,-0.1508202104733286,0.642676636814538,-0.0013162567366818494,-0.16310872418493438,0.026649670170574846,-0.08591145959535545,-0.12384703034525557,26.0,5.5,2.436913616120318
8,1932.0,0.2132708110839132,-0.1842275269539622,0.4030807757747675,0.06967723358317446,-0.15082021374636256,0.642676628816504,-0.0013162409129326637,-0.16310872026460918,0.026649668459402337,-0.08591145964845785,-0.12384702071632428,49.0,9.0,2.390564284995703
9,1933.0,0.21327080428521755,-0.1842275308257674,0.40308076077378363,0.06967722945563484,-0.15082021727546335,0.6426766201927412,-0.0013162238512081255,-0.16310871603757637,0.026649666614355715,-0.08591145970571476,-0.12384701033407042,44.0,11.5,2.570586396643086
10,1934.0,0.2132707974865219,-0.1842275346975726,0.4030807457727998,0.06967722532809524,-0.15082022080456411,0.6426766115689784,-0.0013162067894835873,-0.16310871181054357,0.026649664769309096,-0.08591145976297167,-0.12384699995181656,39.0,14.0,2.750608508290469
11,1935.0,0.21327078281179762,-0.1842275430547157,0.4030807133937503,0.06967721641895884,-0.1508202284219932,0.6426765929549161,-0.0013161699624046523,-0.16310870268665534,0.026649660786846496,-0.08591145988655856,-0.1238469775421183,9.0,1.0,3.7659859866824137
12,1936.0,0.2132707669263339,-0.18422755210136554,0.40308067834326394,0.06967720677477315,-0.15082023666789926,0.6426765728050985,-0.0013161300969042986,-0.16310869281000015,0.02664965647581034,-0.08591146002034206,-0.12384695328350499,77.0,17.0,2.7356312003461287
13,1937.0,0.21327074955027384,-0.18422756199689846,0.4030806400038508,0.06967719622563502,-0.1508202456875516,0.642676550764543,-0.0013160864906653549,-0.1631086820065792,0.026649651760252427,-0.085911460166679,-0.12384692674860896,348.0,52.0,2.93399981397845
14,1938.0,0.2132707304816125,-0.1842275728563548,0.4030805979297969,0.06967718464890568,-0.15082025558580803,0.642676526577018,-0.0013160386367446555,-0.16310867015079758,0.026649646585352172,-0.08591146032727062,-0.12384689762894947,171.0,12.0,1.998362909379288
15,1939.0,0.21327070952302193,-0.18422758479211124,0.403080551685708,0.0696771719247859,-0.15082026646509847,0.6426764999922236,-0.0013159860399360322,-0.16310865711996825,0.026649640897558224,-0.08591146050377882,-0.12384686562318793,548.0,31.0,2.348608450216396
16,1940.0,0.2132706864802314,-0.18422759791480356,0.4030805008429353,0.06967715793533237,-0.15082027842626597,0.6426764707637386,-0.0013159282127058148,-0.1631086427933051,0.026649634644148917,-0.08591146069783963,-0.12384683043465457,99.0,9.0,2.026913009445816
17,1941.0,0.21327066138732836,-0.18422761220501901,0.4030804454766909,0.06967714270123977,-0.1508202914516164,0.6426764389348005,-0.0013158652405985392,-0.16310862719200175,0.02664962783437491,-0.08591146090916602,-0.12384679211540349,11.0,3.0,2.3113428657212123
18,1942.0,0.21327063380734,-0.18422762791161043,0.40308038462281626,0.06967712595721866,-0.1508203057679757,0.6426764039511345,-0.0013157960270052506,-0.16310861004437396,0.026649620349649506,-0.08591146114143809,-0.12384674999813612,224.0,28.0,3.638147904433548
19,1943.0,0.21327061885386323,-0.18422763642750042,0.40308035162871225,0.06967711687884884,-0.1508203135301019,0.6426763849834889,-0.0013157585003811885,-0.16310860074717468,0.026649616291537948,-0.08591146126737272,-0.12384672716275322,152.5,26.5,3.19198162210562
20,1944.0,0.21327060390038644,-0.18422764494339042,0.4030803186346082,0.069677107800479,-0.15082032129222808,0.6426763660158432,-0.0013157209737571266,-0.1631085914499754,0.026649612233426385,-0.08591146139330734,-0.1238467043273703,81.0,25.0,2.745815339777692
21,1945.0,0.21327057098226532,-0.18422766369000718,0.4030802460024081,0.06967708781563647,-0.15082033837953257,0.6426763242610546,-0.0013156383638078467,-0.16310857098340845,0.026649603300025113,-0.08591146167053595,-0.12384665405826464,255.0,51.0,1.8852253705438355
22,1946.0,0.21327053510582378,-0.18422768412136448,0.4030801668428209,0.06967706603477487,-0.15082035700245724,0.6426762787538023,-0.0013155483297808436,-0.16310854867753086,0.02664959356378741,-0.08591146197267888,-0.12384659927152113,195.0,27.0,2.0150091716844623
23,1947.0,0.21327049606548493,-0.18422770635453678,0.4030800807022508,0.0696770423330868,-0.15082037726771397,0.6426762292333233,-0.0013154503557687466,-0.1631085244045269,0.02664958296892324,-0.08591146230146744,-0.12384653965320393,11.0,8.0,3.4413340518832376
24,1948.0,0.21327045393443173,-0.1842277303478468,0.4030799877421723,0.06967701675500201,-0.1508203991373149,0.6426761757924456,-0.00131534462542864,-0.1631084982098977,0.026649571535293074,-0.08591146265628537,-0.12384647531506955,38.0,9.0,4.887055338210962
25,1949.0,0.21327040876595893,-0.18422775607094338,0.40307988808017753,0.06967698933287601,-0.15082042258359568,0.6426761184987704,-0.001315231272507154,-0.16310847012677915,0.02664955927736008,-0.08591146303668389,-0.12384640633850343,352.0,56.0,2.767628578579381
26,1950.0,0.21327036045695952,-0.18422778358254516,0.40307978148876566,0.06967696000411164,-0.15082044766007774,0.6426760572215116,-0.0013151100382512268,-0.16310844009106548,0.026649546167142737,-0.08591146344353132,-0.12384633256605077,324.0,45.0,3.2279084466092924
27,1951.0,0.21327030883524825,-0.18422781298071014,0.4030796675880185,0.06967692866417377,-0.15082047445614,0.6426759917422621,-0.001314980490551984,-0.16310840799570198,0.026649532157912936,-0.08591146387827779,-0.12384625373476794,1835.0,115.0,2.034690211817934
28,1952.0,0.21327025380871986,-0.18422784431789163,0.4030795461747101,0.06967689525714452,-0.1508205030195931,0.6426759219441909,-0.0013148423982660199,-0.1631083737834233,0.02664951722467484,-0.08591146434169905,-0.12384616970400078,1597.0,126.0,2.2960277264609097
29,1953.0,0.21327019515498685,-0.18422787772073743,0.4030794167581533,0.06967685964801063,-0.15082053346587515,0.6426758475452119,-0.0013146952032988882,-0.16310833731596194,0.02664950130707631,-0.085911464835668,-0.12384608013414201,1632.0,184.0,2.137011502094159
30,1954.0,0.21327013272879092,-0.18422791327197088,0.40307927901784263,0.06967682174858454,-0.15082056587038775,0.6426757683610725,-0.0013145385411165145,-0.16310829850300484,0.026649484365696727,-0.08591146536140798,-0.12384598480336781,3973.0,324.0,2.027737481316016
31,1955.0,0.2132700662860971,-0.18422795111056803,0.40307913241532717,0.0696767814107107,-0.1508206003598059,0.6426756840822283,-0.001314371799299058,-0.1631082571928255,0.02664946633430922,-0.08591146592097425,-0.12384588333901317,5684.0,482.0,1.9607305740443188
32,1956.0,0.21326999556770457,-0.18422799138414164,0.40307897637869294,0.06967673847702623,-0.15082063706867693,0.6426755943798973,-0.0013141943273669758,-0.16310821322426816,0.02664944714257118,-0.08591146651654971,-0.12384577534525337,7159.0,471.0,1.9547289356151576
33,1957.0,0.21326992027075709,-0.18422803426516596,0.4030788102397027,0.06967669276366467,-0.15082067615420908,0.6426754988699229,-0.0013140053652849599,-0.16310816640903453,0.02664942670829266,-0.08591146715068501,-0.12384566035959764,11570.0,606.0,1.7780116209495378
34,1958.0,0.21326984024480913,-0.1842280798393184,0.40307863366640534,0.0696766441792892,-0.15082071769449673,0.6426753973614733,-0.0013138045355012358,-0.16310811665358674,0.026649404990645262,-0.08591146782464718,-0.12384553815230034,5767.0,303.0,1.7390591509512492
35,1959.0,0.21326975523692748,-0.18422812825064236,0.40307844610071614,0.06967659257034202,-0.15082076182083393,0.6426752895337161,-0.0013135912032652436,-0.16310806380066584,0.026649381920987227,-0.08591146854056644,-0.12384540833710772,11241.0,480.0,2.263549511458221
36,1960.0,0.21326966510339446,-0.18422817958098364,0.40307824722552893,0.06967653784957069,-0.15082080860782257,0.6426751752043532,-0.001313365007909408,-0.16310800776091694,0.02664935746031595,-0.08591146929965313,-0.12384527069454793,5905.0,307.0,2.248954161793258
37,1961.0,0.21326956960428572,-0.18422823396697732,0.40307803651146207,0.06967647987131516,-0.15082085818000415,0.6426750540690535,-0.0013131253473295528,-0.1631079483851693,0.026649331543520043,-0.08591147010392795,-0.12384512485823283,8127.0,401.0,2.6390575328365893
38,1962.0,0.213269468487991,-0.18422829155191323,0.4030778134033498,0.06967641848282072,-0.15082091066798603,0.6426749258086628,-0.00131287159009549,-0.16310788551698677,0.026649304102316744,-0.08591147095550994,-0.12384497044392852,7529.0,357.0,1.7808984661255278
39,1963.0,0.2132693615786747,-0.18422835243592817,0.4030775775132195,0.06967635357733594,-0.15082096616304214,0.6426747902001433,-0.0013126032949376638,-0.16310781904704547,0.02664927508898719,-0.08591147185588,-0.12384480718311607,7716.0,305.0,2.009453536882176
40,1964.0,0.21326924860698776,-0.18422841677241422,0.40307732824676484,0.0696762849913366,-0.15082102480498796,0.6426746469018396,-0.001312319785908846,-0.16310774880788007,0.02664924443043457,-0.08591147280730656,-0.12384463466447242,5756.0,244.0,2.060029034822749
41,1965.0,0.21326912942388607,-0.18422848464625052,0.4030770652751275,0.06967621263433665,-0.15082108667119043,0.6426744957246973,-0.0013120206889748335,-0.16310767470682433,0.026649212086210725,-0.08591147381104493,-0.12384445266039153,3229.0,129.0,2.1144141938438565
