,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.2132731810859669,-0.18422617724493934,0.4030860050472619,0.06967867241545032,-0.15081898353104245,0.6426796349980158,-0.0013221885842874639,-0.16311019381373817,0.0266503116276528,-0.08591143969199305,-0.12385063987075687,1.0,1.0,2.215472820447983
1,1925.0,0.21327306103526159,-0.18422624561431045,0.403085740163819,0.06967859953354899,-0.15081904584535424,0.6426794827246614,-0.0013218873084054152,-0.16311011917063775,0.026650279049117896,-0.08591144070263121,-0.12385045655013449,28.0,1.0,2.9960625938410197
2,1926.0,0.21327293128865904,-0.18422631950549792,0.40308545388699546,0.06967852076529268,-0.15081911319254035,0.6426793181528366,-0.0013215617000139218,-0.1631100384990534,0.02665024383934773,-0.08591144179490402,-0.12385025842340373,7.0,1.0,3.483775396210328
3,1927.0,0.21327279114444217,-0.18422639931812645,0.4030851446684915,0.06967843568466643,-0.15081918593684807,0.6426791403924593,-0.0013212099981104526,-0.16310995136269435,0.026650205807910346,-0.0859114429747206,-0.12385004441898877,5.0,2.0,2.8197629716248644
4,1928.0,0.21327264009428298,-0.18422648534168273,0.40308481138670266,0.06967834398305763,-0.15081926434214643,0.6426789487987373,-0.0013208309270187582,-0.16310985744551587,0.026650164816852687,-0.08591144424636254,-0.12384981376061148,62.0,4.0,2.774076569847236
5,1929.0,0.2132725585595811,-0.18422653177593734,0.4030846314859498,0.06967829448381994,-0.15081930666423382,0.6426788453791354,-0.0013206263099255907,-0.16310980675041642,0.02665014269045157,-0.08591144493278303,-0.12384968925440595,32.5,3.0,2.6286697585460845
6,1930.0,0.21327247702487925,-0.18422657821019195,0.40308445158519696,0.06967824498458226,-0.15081934898632124,0.6426787419595337,-0.0013204216928324232,-0.16310975605531694,0.02665012056405045,-0.08591144561920352,-0.12384956474820044,3.0,2.0,2.483262947244933
7,1931.0,0.21327238849491192,-0.1842266286282506,0.4030842562498329,0.06967819123853425,-0.15081939493946175,0.6426786296669915,-0.0013201995206497978,-0.16310970101087113,0.026650096539299756,-0.0859114463645212,-0.12384942955987305,26.0,5.5,2.436913616120318
8,1932.0,0.2132722999649446,-0.18422667904630924,0.4030840609144688,0.06967813749248622,-0.15081944089260227,0.6426785173744495,-0.0013199773484671724,-0.16310964596642533,0.02665007251454906,-0.08591144710983886,-0.12384929437154565,49.0,9.0,2.390564284995703
9,1933.0,0.21327220450899317,-0.1842267334087075,0.4030838502973431,0.06967807954167736,-0.15081949044084741,0.6426783962968194,-0.0013197377950713107,-0.1631095866157251,0.026650046610243214,-0.08591144791347283,-0.12384914860684196,44.0,11.5,2.570586396643086
10,1934.0,0.21327210905304175,-0.1842267877711057,0.40308363968021743,0.0696780215908685,-0.15081953998909256,0.6426782752191894,-0.001319498241675449,-0.16310952726502492,0.02665002070593737,-0.0859114487171068,-0.12384900284213826,39.0,14.0,2.750608508290469
11,1935.0,0.21327190301540325,-0.18422690510998913,0.4030831850719509,0.06967789650642418,-0.1508196469369747,0.6426780138780717,-0.0013189811758552218,-0.1631093991591485,0.026649964792542856,-0.08591145045173275,-0.12384868821485538,9.0,1.0,3.7659859866824137
12,1936.0,0.2132716799789621,-0.18422703212967514,0.4030826929568714,0.06967776110202303,-0.15081976270850134,0.6426777309752704,-0.0013184214504144986,-0.16310926048419924,0.026649904266062337,-0.08591145232948605,-0.1238483476294509,77.0,17.0,2.7356312003461287
13,1937.0,0.2132714360143273,-0.1842271710679775,0.4030821546650706,0.06967761299217276,-0.15081988934327314,0.64267742152674,-0.0013178092042530148,-0.16310910879700943,0.026649838060172272,-0.08591145438344332,-0.12384797508569566,348.0,52.0,2.93399981397845
14,1938.0,0.2132711682852682,-0.18422732354013868,0.40308156393860056,0.06967745045501532,-0.15082002831348687,0.6426770819349737,-0.0013171373196489069,-0.16310894233412013,0.026649765405193843,-0.0859114566374819,-0.1238475662525749,171.0,12.0,1.998362909379288
15,1939.0,0.21327087402123754,-0.18422749112399164,0.4030809146644343,0.06967727180856524,-0.1508201810572491,0.6426767086857698,-0.0013163988437203812,-0.16310875937291672,0.026649685549270892,-0.08591145911492688,-0.12384711689935925,548.0,31.0,2.348608450216396
16,1940.0,0.21327055049463303,-0.18422767537290902,0.40308020082429524,0.06967707539690508,-0.15082034899037952,0.6426762983193902,-0.001315586931362322,-0.16310855821749112,0.026649597752199133,-0.08591146183874265,-0.123846622860881,99.0,9.0,2.026913009445816
17,1941.0,0.2132701981842899,-0.18422787601415774,0.40307942347463926,0.06967686151068844,-0.15082053186438474,0.6426758514430906,-0.001314702784285691,-0.16310833916562822,0.02664950214389425,-0.08591146480490794,-0.12384608486813373,11.0,3.0,2.3113428657212123
18,1942.0,0.21326981095480815,-0.18422809654188652,0.40307856907816036,0.06967662642517558,-0.15082073286392556,0.6426753602747156,-0.0013137310052477003,-0.16310809840253881,0.026649397059383927,-0.08591146806506944,-0.12384549355227427,224.0,28.0,3.638147904433548
19,1943.0,0.21326960100475711,-0.18422821610869433,0.4030781058370622,0.06967649896526713,-0.15082084184293948,0.642675093970432,-0.0013132041211873983,-0.1631079678644516,0.026649340084098902,-0.08591146983269124,-0.12384517294940911,152.5,26.5,3.19198162210562
20,1944.0,0.2132693910547061,-0.18422833567550212,0.40307764259596407,0.06967637150535869,-0.15082095082195343,0.6426748276661484,-0.0013126772371270963,-0.16310783732636436,0.026649283108813877,-0.08591147160031302,-0.12384485234654397,81.0,25.0,2.745815339777692
