,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.21342945737892458,-0.1841370426841928,0.403430582522206,0.06977337597298623,-0.1507380759008012,0.6428774561978225,-0.0017145288907126285,-0.16320760524405797,0.026692614220484377,-0.08591016209218759,-0.12408849617867755,1.0,1.0,2.215472820447983
1,1925.0,0.21342171508458457,-0.18414146860881517,0.40341352878330194,0.06976869679557866,-0.15074206865777431,0.6428676854018565,-0.001695080008709726,-0.1632027611119494,0.026690526343221253,-0.08591022256734068,-0.12407677019725613,28.0,1.0,2.9960625938410197
2,1926.0,0.213413350417721,-0.18414624989711711,0.40339510342781226,0.06976364094654286,-0.15074638302821627,0.6428571279206466,-0.0016740681809593858,-0.16319752833879791,0.026688270298621034,-0.08591028802189554,-0.1240640991804201,7.0,1.0,3.483775396210328
3,1927.0,0.21340431860378153,-0.18415141207595084,0.40337520771206486,0.06975818127865428,-0.15075104220960514,0.6428457270442535,-0.001651381010474134,-0.16319187903488055,0.02668583395827852,-0.0859103588249547,-0.12405041491757941,5.0,2.0,2.8197629716248644
4,1928.0,0.21339458751101392,-0.18415697342047882,0.4033537706978926,0.06975229825466014,-0.1507560629176962,0.6428334419454976,-0.0016269378876061405,-0.16318579326511778,0.02668320858386196,-0.08591043525376665,-0.12403566820435095,62.0,4.0,2.774076569847236
5,1929.0,0.21338933662518425,-0.18415997405508833,0.40334220285632005,0.06974912345258563,-0.1507587724902602,0.6428268121466634,-0.0016137487029017684,-0.16318250986244165,0.026681791730055065,-0.08591047656795175,-0.12402770938848622,32.5,3.0,2.6286697585460845
6,1930.0,0.21338408573935458,-0.18416297468969786,0.40333063501474753,0.06974594865051113,-0.1507614820628242,0.6428201823478292,-0.0016005595181973965,-0.16317922645976554,0.02668037487624817,-0.08591051788213687,-0.12401975057262148,3.0,2.0,2.483262947244933
7,1931.0,0.2133783859700748,-0.18416623160854587,0.40331807786647905,0.06974250215047423,-0.1507644236287995,0.6428129850975977,-0.001586243089243964,-0.16317566278712847,0.026678836717772672,-0.08591056279334572,-0.12401111004007181,26.0,5.5,2.436913616120318
8,1932.0,0.213372686200795,-0.18416948852739387,0.4033055207182106,0.06973905565043734,-0.1507673651947748,0.6428057878473661,-0.0015719266602905314,-0.16317209911449143,0.026677298559297177,-0.08591060770455458,-0.12400246950752217,49.0,9.0,2.390564284995703
9,1933.0,0.21336654268386174,-0.1841729986992123,0.40329198540937716,0.06973534043547897,-0.15077053625467704,0.6427980293434098,-0.0015564959977781225,-0.1631682585585078,0.026675640405756665,-0.0859106561996108,-0.12399315448294165,44.0,11.5,2.570586396643086
