,year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
0,1924.0,0.2133056037138166,-0.1842077082727644,0.4031575360406447,0.06969835069012506,-0.15080216051202436,0.64272074776822,-0.001403560243722649,-0.16313036055393138,0.02665910696936264,-0.08591116791689354,-0.12390012596812022,1.0,1.0,2.215472820447983
1,1925.0,0.2133039145417985,-0.18420867080174685,0.40315380994254124,0.06969732588906855,-0.15080303646375778,0.6427186068126133,-0.0013993205299922822,-0.16312930931026648,0.02665864900000174,-0.08591118198499093,-0.12389754968591488,28.0,1.0,2.9960625938410197
2,1926.0,0.2133020890387169,-0.18420971100113143,0.4031497830907357,0.06969621835957439,-0.1508039831346425,0.642716293020811,-0.0013947386501980527,-0.16312817324772885,0.0266581540572554,-0.08591119719250857,-0.12389476539273321,7.0,1.0,3.483775396210328
3,1927.0,0.21330011734661553,-0.18421083448588846,0.40314543373577916,0.06969502211799376,-0.15080500564032842,0.6427137938913484,-0.001389789864148417,-0.16312694623550866,0.02665761946659048,-0.08591121362220241,-0.12389175803999534,5.0,2.0,2.8197629716248644
4,1928.0,0.21329799233413904,-0.18421204531648444,0.4031407461413161,0.06969373283383008,-0.1508061076838223,0.6427111003761592,-0.001384456276186622,-0.16312562384117366,0.0266570432920592,-0.08591123133435286,-0.12388851673287751,62.0,4.0,2.774076569847236
5,1929.0,0.21329684534181198,-0.1842126988631176,0.4031382159597081,0.0696930369213526,-0.15080670253424378,0.642709646503826,-0.0013815774398363142,-0.16312491008430696,0.02665673229033413,-0.08591124089710539,-0.12388676716067008,32.5,3.0,2.6286697585460845
6,1930.0,0.21329569834948492,-0.18421335240975079,0.40313568577810005,0.06969234100887513,-0.15080729738466522,0.6427081926314927,-0.0013786986034860066,-0.16312419632744024,0.02665642128860906,-0.08591125045985794,-0.12388501758846265,3.0,2.0,2.483262947244933
7,1931.0,0.2132944530032996,-0.18421406198978685,0.4031329386213982,0.06969158541245293,-0.15080794325531727,0.6427066140672799,-0.0013755729176712491,-0.16312342138056385,0.026656083612501373,-0.08591126084481396,-0.12388311794622094,26.0,5.5,2.436913616120318
8,1932.0,0.2132932076571143,-0.1842147715698229,0.4031301914646964,0.06969082981603074,-0.15080858912596934,0.6427050355030671,-0.0013724472318564919,-0.16312264643368743,0.026655745936393683,-0.08591127122976998,-0.12388121830397922,49.0,9.0,2.390564284995703
9,1933.0,0.21329186495349028,-0.18421553661225626,0.4031272295252427,0.06969001513609367,-0.15080928550517259,0.6427033335002917,-0.0013690772012063448,-0.16312181092277273,0.026655381853500994,-0.08591128242954088,-0.1238791700926965,44.0,11.5,2.570586396643086
