,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1927,0.5466172090379626,0.020877839823923678,0.48248410952812393,-0.3102330293034363,-0.1310432528167718,0.296498830003907,0.2966244246578938,-0.2607471075066336,-0.07244642315547907,-0.07603298347730127,-0.3156735682413566,4.0,2.0,2.581112366243012
1932,0.06439234526513408,-0.07837837064476166,0.2707862790119289,0.6191795385302566,0.2801999837467217,0.5432571105573911,-0.1608689371120427,0.06692799766875791,0.0654401945058857,-0.06984151889438475,-0.3461837653181923,1.0,1.0,2.8099284924256045
1936,0.3254535001351515,-0.2956894360415213,-0.007265260839931361,-0.47257414085735716,-0.2736708904903844,0.5915876636435385,-0.2021272249074725,-0.22867628165100085,0.1146881406621361,-0.08610111756327313,-0.21138099505716612,4.0,1.0,2.279292992351637
1941,0.015314208226017409,-0.22478084088896688,-0.502856632353902,-0.30755195021888604,0.4094587416169428,0.4589741832751981,-0.2584885564027833,-0.2896632381814938,-0.23832806298750647,-0.11452442991405543,-0.053245242141867176,8.0,2.0,1.713605333315241
1942,-0.009968168943193748,-0.3002347370218852,-0.07672466985303059,-0.6436423016074421,-0.21709307514730833,0.03751076701934736,-0.22691651205586316,-0.275193371290261,0.1901995543884926,-0.09664163944838393,-0.5179992451547512,16.0,1.0,2.0306947917665386
1947,-0.14970282102712892,-0.19920175537828788,0.1310668291823579,0.05692030529105528,-0.10185433760195335,0.40441796721699996,0.5140149729499024,0.6573092214031426,-0.13528027351427205,-0.09493026479301828,-0.14135692531339733,9.0,2.0,2.0673035551255117
1949,0.32366736643190386,-0.43684137458469247,0.35087828088252204,-0.027563692184294122,0.02601246843794852,0.6160585156948689,-0.19838519897058746,-0.062083481947153685,0.22054054103441972,-0.08891694165717655,-0.31713338251749,4.0,2.0,2.2071122807199415
1950,-0.24236629336737356,-0.49201983961669143,-0.42066484083980865,-0.023633434608753476,-0.27077373947517613,0.5730008544066068,-0.1788470174142617,-0.023654573405193172,-0.09465125117452179,-0.07650969188312595,-0.269538171305575,55.0,9.0,2.5650302473495565
1951,-0.3157082769968224,-0.48080457474350663,-0.4495722876213752,-0.25274235406516016,-0.45066513038778283,0.38849965303932305,-0.11461449402451843,0.012460802637485526,-0.0695135308024349,-0.04880905260230684,-0.16918645579172137,40.0,7.0,4.0207638426142625
1952,-0.27501155441395053,-0.49627572662352293,-0.46736414172469354,-0.15324223633776998,-0.37907399568037553,0.4284238485204162,-0.12427906661494553,-0.03390198958986775,-0.06637680898196482,-0.052924750498631,-0.291755025098665,109.0,13.0,3.7080887873186903
1953,0.13195744574746512,-0.01973680884441355,0.2376062336780077,-0.16024222371023877,0.20054185880824804,0.7582677607250782,-0.25840504405298703,0.118361826873115,0.17376977511385722,-0.11491507635263931,-0.40086439837915383,21.0,4.0,1.7077800417882727
1954,-0.10129692361184449,-0.5600725512316501,-0.36890196690909793,-0.14135796365076783,-0.36698365469384303,0.49503983870693025,-0.14395230977143073,0.1448289108673807,0.028298685860696067,-0.06508678680041238,-0.30579520022118456,200.0,12.0,3.0151999129625104
1955,-0.18039545228042023,-0.4865407544596379,-0.21036077022590452,-0.13977996828750724,-0.5697706960083484,0.46001862826789747,-0.022840693969544898,-0.04273313379133496,0.2971660238866443,-0.05823435745122653,-0.19142359654333987,5.0,5.0,3.369998098802402
1956,-0.14645193035412177,-0.4917029285494435,-0.02310423832113322,-0.14125657810085124,0.045657878621506796,0.6892765382731412,-0.2319680012878591,-0.11225716580395222,-0.20792898109217303,-0.10752178542063118,-0.3433654422890859,800.0,44.0,1.8252084740582877
1957,0.3361916708390192,-0.3620839641843733,0.3402169669030744,0.018489710804637842,-0.021151374001832056,0.561296961133393,-0.2837560425712217,-0.13220360105415896,0.16813869965398912,-0.12135992825724232,-0.42811810500091974,1645.0,70.0,1.6170879194953829
1958,0.10731860231444564,-0.279387059018098,0.40710492051331404,-0.12270644849380141,0.006975403618398361,0.5964726579606363,-0.30353850850903663,0.10817373452980587,0.02576249200541005,-0.1435877693198773,-0.4986859488791614,2027.0,97.0,1.3667575924131683
1959,-0.20682483399110224,-0.21837663780640454,0.2459734364803157,-0.006005443834295454,-0.03134593519505304,0.7088254879923399,-0.26907081659056886,0.05707792893589197,-0.09335475300856247,-0.14553037987909972,-0.48992734106716107,3225.0,132.0,1.348513444812338
1960,-0.16215894084359905,-0.3261137057869958,0.21355533318925485,-0.24327373406976374,-0.06936898299711286,0.6063171755629877,-0.31990481653066855,-0.05417907944405049,-0.09592549914277478,-0.14346769220346092,-0.5050491275261244,2871.0,142.0,1.3679015176273859
1961,0.06668054835720928,-0.17213660296688002,0.46189212982578826,0.12543453133005936,0.20733336443678152,0.5490491895908645,-0.21566521159502242,0.10447223704142464,-0.18793905620256743,-0.15153259053569768,-0.5260163969879773,3357.0,158.0,1.295098785032523
1962,0.23074849924490426,-0.08921523723800094,0.5672749765290596,0.09555069078556781,0.1127534985632362,0.42317612937138127,-0.28932658183149584,0.03396216664023897,-0.17866859234382038,-0.14561770840406704,-0.5273360100723095,4402.0,201.0,1.347704726619168
1963,-0.1066926627619472,-0.12608625050471925,0.25252051756976046,-0.19227909521889938,0.132106666554239,0.5359365221764236,-0.3885553145299539,0.38438417147011505,-0.06960027687613841,-0.17203952351831256,-0.4838726318195872,3747.0,145.0,1.14072435148731
1964,0.1792780353209067,-0.26789774277966866,0.38965959010959395,-0.043840941659845506,0.03326075354894828,0.4941855916662165,-0.3585942207801175,0.24849745362775144,-0.1100287952258465,-0.1628922556320474,-0.5177131078481398,5848.0,209.0,1.2047821005003185
1965,0.18322245756636693,-0.2574247189265687,0.4015765502082462,0.15921955850499983,0.07159136574668323,0.3122342749088437,-0.4279862739125537,0.01495311790191776,-0.20113439780206446,-0.18673685315675387,-0.5934731172220706,5360.0,192.0,1.0509423853837445
1966,0.4447152530760243,-0.2605859292253924,0.4796020154359128,-0.13163714337974644,-0.09633887252474127,-0.08368128171182451,-0.33151694030460527,-0.04785672680214398,-0.21737517292068176,-0.18647942587626784,-0.5258068667191822,5206.0,178.0,1.052393168701773
1967,0.4458365389256995,-0.18742659683666185,0.5407203075138034,0.0945290797305093,0.10406010634534117,-0.0636598707010908,-0.3148859424204744,-0.15627237801823188,-0.22632884775678705,-0.15504753155563125,-0.5010659351624945,5435.0,160.0,1.265738782982161
1968,0.2807251447460732,-0.20573455849044858,0.5439225164653139,0.17757169041902043,-0.08570198694488904,-0.06297771783902091,-0.4500137882520296,0.03225334963523648,-0.16335179006512912,-0.2011538718205415,-0.5191077693868422,7865.0,241.0,0.9756196692584478
1969,0.306636278533562,-0.0035918436879102756,0.7394244878623177,-0.021024896164501435,-0.1537475012129581,-0.323241189252092,-0.19392850223775293,-0.08633049035728065,-0.18252848424138493,-0.2459253156151062,-0.302969281137777,6086.0,181.0,0.7980051724433289
1970,0.28270467390761006,0.27489860827782214,0.8120896022977881,-0.08028614537085005,0.1081011248828936,-0.0200600517074222,-0.25181883272662425,-0.004930944711230535,0.06790916363754976,-0.2895958152476984,-0.12070934883882277,7119.0,209.0,0.6776675060989944
1971,0.331293729212996,0.0379171236359782,0.7577826067997306,-0.21138920889999416,-0.20283177297266125,0.013007795214288641,-0.029186515385702362,0.2631702038794103,-0.028939712141358275,-0.34535155094773934,0.19586051025427617,10375.0,286.0,0.5682605836199374
1972,0.475317435938812,-0.07745234782250018,0.6433469408527287,-0.10852712791220234,-0.09585237504376744,0.18095119358510703,-0.3115099585298645,0.01663365439763426,0.010422711083204857,-0.3208539046990103,0.31638432176969605,12202.0,349.0,0.611648077275895
1973,0.3626451141571209,0.11337234064702842,0.5280410282692091,0.06132093511968184,-0.03377329503037148,-0.1274194445553544,-0.47477495005174125,0.0426382368147821,-0.03692225517887162,-0.2722072087411074,0.5029731690390631,9274.0,248.0,0.7209569313142743
1974,0.6467686055346864,0.11022588062318028,0.5894559886172598,-0.07736382744355862,-0.03253369448657772,-0.1270060211613614,-0.2004465659276794,-0.15129037936604792,0.10355082778633697,-0.23734151520328833,0.26227229681908276,7211.0,220.0,0.8268661878539059
1975,0.5581147322898625,0.19585040772521595,0.6297972161103309,-0.20137931969004347,0.07679915100520708,-0.17019902218821212,-0.16262764880984892,-0.06582532835428216,0.027494736101027536,-0.1977208002558058,0.3278054018001535,8849.0,249.0,0.9925595771497506
1976,0.5122381489125233,0.11328514208755026,0.5954759238616404,-0.07594260223982442,-0.17842283517639723,-0.20891171409109613,-0.24777624924644692,-0.12167370802558065,-0.051757470093723786,-0.20298547031552963,0.41092747591896334,8741.0,240.0,0.9668163617354173
1977,0.5432655935441361,0.21359247380966406,0.5183388636465865,-0.042797761542388874,-0.030464977459874094,-0.31987948236849456,-0.14395371336944654,-0.1476404713586609,-0.023704729441538567,-0.11207973403856876,0.47941502333119684,6295.0,176.0,1.2859620277765267
1978,0.5099308413605577,0.26909104712163595,0.46555825981065246,-0.03565648513787422,0.08887496810270913,-0.2214415182929091,-0.25894708507191383,0.11197897882498821,0.06725605860745475,-0.17350082281906312,0.5276274857270317,6770.0,193.0,1.1311166754538888
