,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1942,0.4403582595193748,-0.38608751928822044,-0.07141355644427948,-0.5238689359142094,-0.3109968453119639,0.07168154572173696,-0.21656185994567712,-0.20457564372357556,-0.2094046634155306,-0.09224175338736142,0.36676437061931816,6.0,1.0,2.127557929991628
1951,-0.34363550555302036,-0.23559899721637978,-0.20379813219168846,-0.18799610910308764,0.40754121892450246,0.6295184646146411,-0.22004125796529164,-0.18260621146954076,-0.15275800882767376,-0.09947998779155443,-0.26861446869403927,74.0,12.0,1.9727553073973536
1956,0.05563426171369801,0.3096110622884703,0.41990485964784097,-0.0007440442397205387,0.5354916606145848,0.47310805104359044,-0.21446700534311594,-0.15090472903487137,0.02835731275854607,-0.09133613201678559,-0.36909059578894293,168.0,15.0,2.1486532171030244
1958,0.3589844265651724,-0.032271518976115986,0.21527592913228494,-0.05410039049894603,0.44802250111007613,0.6089937558838819,-0.25334950949285356,-0.21478276456021522,0.010758324510602718,-0.10813781836630171,-0.3565016931300035,302.0,14.0,1.8148107374502844
1960,-0.3629438628303779,-0.4602390160408373,-0.1282503817657302,0.08180397946933027,-0.2160817409170207,0.4890527286552204,-0.2750100773814457,-0.24832812177604988,-0.09718724660288336,-0.1171167440663743,-0.43242197855275205,25.0,3.0,1.675675629988408
1961,0.005336745388680927,0.407728096458414,0.4129283477304589,0.1421588683643809,0.45427262636770416,-0.12715679677168168,0.15893257005890035,0.5491981141855046,0.033627721943070496,-0.07507574021100331,-0.2946736556922041,23.0,2.0,2.614022497068234
1962,-0.40474429870786144,-0.1895636800485836,-0.11968243155864511,0.09614154544079202,-0.23754930836406601,0.576467297945882,-0.08998012679265473,0.2562127636291484,-0.03722851810719819,-0.08579822363121438,0.5526731963631634,91.0,6.0,2.28733959270708
1963,-0.39991553373712224,-0.1165175263375468,-0.1300821697886955,-0.04560554346477163,0.14605303962657745,0.5882573767572771,-0.18789348268402697,0.12427987072442612,-0.09154194544652115,-0.08820954053558235,0.6109021736961809,48.0,3.0,2.2248123355369804
1968,0.028708588573374397,0.12251697607537776,0.27383166261449043,-0.16211397724652518,0.18070929350484247,-0.3336150882105856,-0.22349589998232017,0.8168930100456177,-0.10380480383796394,-0.09517744597760952,0.04297696956318499,66.0,2.0,2.0619346514276145
1972,0.262737401489096,0.2440796803854341,0.21340624513770745,-0.4466845181520197,-0.030865523314594745,-0.07640254148813633,-0.6162952549101465,0.3078007738514677,-0.23087209079564053,-0.26628014550228885,-0.1441064140852135,108.0,4.0,0.7370045315448652
1975,-0.014848027563508531,0.3090761575932405,-0.09843406283279003,-0.058302001163562274,0.2808552151836858,0.2979404756548235,0.18878165137167088,0.58323388886837,0.2147498673641759,-0.05580854314014152,0.5463355359581106,86.0,3.0,3.516480862129082
1977,-0.395950700088355,-0.2124537397848209,-0.6039723827696479,-0.4601009792328055,0.04613845511699598,0.3912750044363224,-0.15481004056256406,0.09928732069836024,-0.1532103019359784,-0.06593273911705724,-0.06885761945559923,59.0,1.0,2.976513284958334
1978,-0.3401197210206443,0.09025458621454227,-0.43390287940407185,0.45944277286659874,0.07858890980618448,0.25430191520959916,-0.4137282850252933,-0.19209685220091668,-0.093979359407903,-0.32852240505503755,0.28484425366936095,138.0,5.0,0.59737074511778
1979,-0.05315896168525191,-0.2898249871844927,-0.3249146421898221,-0.21079833586111668,0.14447594604777422,0.3871913572329441,-0.24793492437134074,-0.30541364623697487,-0.1081347805483806,-0.10558410494750328,0.644041408893878,62.0,2.0,1.8587047169002269
1980,-0.03381644057617222,0.2991883083882724,0.4853718949795365,0.12993622948097602,-0.019284153998562197,-0.504766360654937,-0.20744231039419195,0.048382612077936885,0.40935002838995793,-0.08835704605853069,0.4253997463965866,28.0,1.0,2.2210981766593973
1982,-0.2829472889901548,-0.11443561941478828,-0.4168505214462734,0.4089607044528001,0.5317858580216241,0.28191692974954435,-0.3607250032311778,-0.16725227108666454,-0.1424714095250942,-0.1536274644734511,-0.039539866743851806,287.0,9.0,1.2774387351131964
1983,-0.20930498196848088,-0.4454981730108669,-0.49117976496303556,0.4044887497271234,-0.4666466972934208,0.0025027425968326797,-0.24963568267494077,-0.08780260616018666,-0.16608649647717655,-0.10724215565884784,0.16117013498570854,203.0,7.0,1.8299676343686182
1984,-0.04270197614110242,-0.36418791441448867,-0.46872056216155045,0.4336579430005194,-0.20381521031891084,0.2300504654016657,-0.32363174371499476,-0.36417339075524346,-0.2899374284233208,-0.13782889599170764,-0.15133205104511974,98.0,3.0,1.4238645131962755
1985,0.3511117746009291,0.14199915436015595,0.08774093671539462,0.2297660244767432,-0.09799463642717482,-0.5068450831258544,-0.5818812586191425,-0.1545864931178464,-0.27654882065872116,-0.24782070352561075,0.17086205714074337,253.0,9.0,0.7919018512322626
1986,-0.11427339689336474,-0.02606376101219314,-0.5899935635020133,0.3664223238565877,0.35636489999118465,-0.1415935834466778,-0.3880767679171533,-0.03922672167120578,-0.3766934335698188,-0.16628308535455805,0.1875354394543634,187.0,5.0,1.1802142922544312
1987,0.4474326470239651,-0.07266633506283726,0.06332572002393387,-0.1501123495159366,-0.2757617857832893,-0.36985509972689246,-0.44599279457084295,0.215686255824638,-0.1323232566007213,-0.18997665826023769,0.5060747967026534,299.0,9.0,1.033019928304993
1988,0.1423067409612894,-0.4060774830144981,-0.031057814845516393,-0.41553760374213483,-0.5534085890001139,0.061661355630405944,-0.35540502773798743,-0.3149134230552844,-0.09935254876658041,-0.15430456669270573,0.26830312355822616,348.0,10.0,1.2718332198582296
1989,-0.20391422068932807,0.3489753242600623,-0.07702131028918047,-0.05262234273141398,0.09612442142571735,-0.1183557527604974,-0.3178799087739191,0.6766507582013677,0.14121383117916983,-0.14090354001305017,0.4538576794304596,942.0,30.0,1.3927944881827434
1990,-0.41127590284342724,-0.04029107387765758,-0.33955696467088975,-0.22730247495313288,-0.10416725698095142,0.0971653634164658,-0.44995564320281406,-0.036384832234104915,-0.30781749248378126,-0.19173529690067048,0.5537811109379217,575.0,16.0,1.023544840558393
1991,-0.04413749759041253,0.3493274523832653,-0.3030606077342465,-0.17166159760738983,0.2585057753376475,-0.3033807955508393,-0.1763157129801385,0.4780917376494242,0.0689117278989651,-0.20228106395139359,0.5389974377906207,1053.0,29.0,0.97018312076295
1992,-0.38139488854910414,-0.19548870332877097,-0.6129906047960643,0.06509545741721352,-0.026689060717189943,-0.05560276059786395,-0.3308103883348336,0.07927912675553604,-0.2651536450371905,-0.14110342888099753,0.4760104060616063,401.0,10.0,1.3908214382311297
1993,-0.22010904169604847,-0.22614260836140823,-0.3259207054937792,-0.38010339570337126,-0.2849683984158907,0.15269328727012388,-0.5221231371175691,0.15881341345086214,-0.2702042814777565,-0.2224598712528223,0.3533459862898343,701.0,18.0,0.8821801109134786
1994,-0.18963126044033068,0.15571181290977648,-0.13234870197280843,-0.03526168937338851,0.14950728002450442,0.1048876244233258,-0.2790325587467,0.4865098082617806,0.06863469482970619,-0.12379531002972498,0.7437025263503867,212.0,6.0,1.5852755152718676
