,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity_total,number,vector_length
1941,-0.03898337054719826,-0.37325417341174033,-0.24391054861071035,-0.21544595889263363,-0.5094170996666108,0.3290486610680874,0.6069166495817382,-0.11203021795736103,0.0021592464646155436,-0.03967146241942822,0.054739588877015535,16.0,16.0,4.946872686989829
1964,0.24082597061635053,-0.35668577713125216,-0.058488675021627634,0.4324387019194546,-0.5595124428487026,0.46046272006531247,-0.14503897148810105,-0.16331087475030218,-0.07989709151029928,-0.06701687210593513,-0.2017233514797595,34.0,1.0,2.9283621829648583
1972,-0.4725299258558995,-0.12706226460541645,-0.1620070122201822,0.31558308643336486,-0.3593019315047812,-0.14425548865638438,0.6749674829759591,-0.1123586810333441,0.0014920101734266261,-0.0450945842973635,-0.12075945402460148,33.0,1.0,4.3519566030701125
1973,-0.14023091503911997,-0.13596272180112784,-0.18763111629279125,-0.01966157972403321,-0.16029012510474022,0.040318895906817254,0.2547397048917727,-0.03859546142212486,-0.04659123084304056,-0.022217107738460754,0.9109844170442724,134.0,3.0,8.833268317634285
1975,-0.33034349769277355,-0.3456765017954439,-0.3314557926546596,-0.29343030087126876,-0.5913500385189352,0.2797328421720845,0.35582250515374,-0.08800252982431346,0.02331877868463446,-0.03383224926039585,-0.1069056952650124,38.0,1.0,5.800668834789636
1976,-0.2199881542545296,-0.2767504436173109,-0.29113337736731654,-0.10778795746908601,-0.20610303314690115,0.28339657099229915,0.49860086444312723,-0.11566941687339187,-0.06929214100520868,-0.040113537585782635,0.6224569923328899,77.0,2.0,4.8923551924567565
1977,-0.2976020079833072,-0.2368164676623095,-0.4002206071106674,-0.27124882247424853,-0.2251993344919434,0.38102709111279764,0.5536030056804078,-0.08925011589873452,-0.054783652984960754,-0.04874085176280075,0.3253972536297726,85.0,3.0,4.02638991314041
1978,-0.394324710099307,-0.24765375928194822,-0.2725554803781428,-0.21500418564135093,-0.4884559356668013,0.2254797035892252,0.3875901522954995,-0.07080492198669588,-0.031324007348850956,-0.027510271301034703,0.4650318046917895,29.0,1.0,7.133687332564825
1979,-0.48951686213953494,-0.20324966457999408,-0.2697499900949089,-0.44647755411877105,-0.17313091024336474,-0.31872777608689884,0.05208912967200092,-0.1967443288599987,-0.10749813641396667,-0.06270145169042353,0.5084141175901622,24.0,1.0,3.129906383420886
1980,-0.32995291978721186,-0.17115776618917306,-0.33528360026275233,0.02145732425466184,-0.2565756309219838,0.30937769772913876,0.5738673559636441,-0.12247471603179204,-0.04124268761813396,-0.040007039483350805,0.4896832092226009,359.0,10.0,4.905378564122035
1981,-0.18234287227713628,-0.30679124961545384,-0.1949740312890374,0.10064078182513861,-0.40814813368453523,0.37293775954180525,0.7049693707320722,-0.1019486670543103,-0.06053774445443993,-0.05012426298740498,0.07257196493978914,494.0,16.0,3.915263032294874
1982,-0.14742289795976102,-0.3426596431049,-0.31955799702319776,0.11404434344925343,-0.49219017195925774,0.361143531955685,0.6020112266151296,-0.054556570777435566,-0.011340808987930561,-0.04754218584455173,-0.07258654554656369,517.0,13.0,4.127905993579865
1983,-0.07500446967997323,-0.38846624554219095,-0.33962167135267524,0.09504602672783916,-0.43325118145996144,0.3653715586813364,0.6059264695460649,-0.15126256097067348,-0.07035356809109844,-0.05372327337111115,0.005064891977513346,53.0,2.0,3.652973126561999
1984,-0.17935596213443408,-0.3360453894158827,-0.28651876851398744,-0.05134347844483546,-0.525067426600825,0.2514626096944061,0.5436342168028969,-0.13830329155154047,-0.055295251020657264,-0.041471752009292616,0.3343697024626941,358.0,11.0,4.732128844029523
1985,0.11361803148032358,-0.34694106337517294,-0.3746164726975855,0.13727424257243698,-0.3226323463877965,0.3359866379712985,0.6801998386698417,-0.13390548496415136,-0.08647421145600043,-0.04814325848938846,-0.012822181194929458,72.0,2.0,4.076368738914285
1986,-0.2868825070785047,-0.335514473348343,-0.35383007364494407,0.026342014121543036,-0.4444559220178051,0.308922659147722,0.5981166517102032,-0.1249502123484913,-0.08782547216860599,-0.049202164489105756,0.05267177099702995,369.0,10.0,3.988639035160051
1987,-0.349924047621099,-0.3545619594176512,-0.3345664434539111,-0.23297790135529642,-0.5239826809734177,0.2671078997083428,0.4469319420144669,-0.11298845456762562,-0.08013229892183685,-0.05082447406493817,-0.13491562557944564,591.0,17.0,3.8613222764462987
1988,-0.2599148821194341,-0.38278934727848307,-0.36389769357276225,-0.10242792360691245,-0.49939436840594453,0.3650169067225028,0.48456344079247304,-0.11415382046307396,-0.09481533808543653,-0.05636509908027488,-0.01927915305650953,671.0,16.0,3.481758696389678
1990,-0.5056168717710117,-0.30541358673494756,-0.3599558797652118,-0.37215085480312227,-0.2984583042367678,0.27005972293458896,0.3154792805705983,-0.16588603415029615,-0.05869230634028417,-0.04213195285643579,0.2978838221858661,40.0,1.0,4.657977154876531
